#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 07 18 20 00 329  2.0  2.4  0.81  5.88  5.99 214 1010.2  15.6 999.0 999.0 99.0 99.00
2007 07 18 21 00 325  0.9  1.4  0.86  8.33  6.10 244 1010.3  15.2 999.0 999.0 99.0 99.00
2007 07 18 22 00 230  1.2  1.9  0.98  7.69  6.09 242 1011.0  15.2 999.0 999.0 99.0 99.00
2007 07 18 23 00 183  3.9  4.8  0.92  7.69  6.01 247 1011.2  15.2 999.0 999.0 99.0 99.00
2007 07 19 00 00 212  5.3  6.6  1.02  7.69  5.96 241 1011.9  15.0 999.0 999.0 99.0 99.00
2007 07 19 01 00 218  4.7  5.6  1.00  5.56  5.54 227 1011.9  16.4 999.0 999.0 99.0 99.00
2007 07 19 02 00 191  4.6  5.6  0.98  7.14  5.47 238 1012.0  16.7 999.0 999.0 99.0 99.00
2007 07 19 03 00 185  4.9  6.0  1.00  8.33  5.36 236 1011.9  16.7 999.0 999.0 99.0 99.00
2007 07 19 04 00 204  4.4  5.4  1.01  8.33  5.35 228 1012.4  17.2 999.0 999.0 99.0 99.00
2007 07 19 05 00 157  2.8  4.0  1.02  5.26  5.20 162 1012.5  16.5 999.0 999.0 99.0 99.00
2007 07 19 06 00 148  2.5  3.1  1.06  8.33  5.51 239 1012.5  16.0 999.0 999.0 99.0 99.00
2007 07 19 07 00 140  3.6  4.2  1.03  5.88  5.47 163 1011.9  16.0 999.0 999.0 99.0 99.00
2007 07 19 08 00 162  4.8  5.7  1.04  5.88  5.49 175 1011.9  16.0 999.0 999.0 99.0 99.00
2007 07 19 09 00 157  4.4  5.2  1.12  5.00  5.21 181 1011.9  16.0 999.0 999.0 99.0 99.00
2007 07 19 10 00 155  5.7  6.7  1.15  5.56  4.81 184 1011.9  15.7 999.0 999.0 99.0 99.00
2007 07 19 11 00 166  4.1  5.2  1.19  5.56  4.82 186 1011.8  15.9 999.0 999.0 99.0 99.00
2007 07 19 12 00 149  7.1  8.1  1.36  5.56  5.11 192 1011.7  15.2 999.0 999.0 99.0 99.00
2007 07 19 13 00 160  3.6  4.3  1.45  5.56  5.17 184 1011.8  15.3 999.0 999.0 99.0 99.00
2007 07 19 14 00 164  5.1  6.2  1.32  6.25  5.21 190 1011.7  15.8 999.0 999.0 99.0 99.00
2007 07 19 15 00 163  4.5  5.3  1.41  5.88  5.23 189 1011.9  15.6 999.0 999.0 99.0 99.00
2007 07 19 16 00 164  6.2  7.6  1.45  6.25  5.28 181 1012.5  15.9 999.0 999.0 99.0 99.00
2007 07 19 17 00 212  8.1 10.1  1.48  6.67  5.03 190 1012.6  16.0 999.0 999.0 99.0 99.00
2007 07 19 18 00 175  7.5  9.2  1.53  6.25  5.05 172 1012.7  16.5 999.0 999.0 99.0 99.00
2007 07 19 19 00 174  9.4 11.6  2.01  6.25  5.33 167 1012.8  16.3 999.0 999.0 99.0 99.00
2007 07 19 20 00 195  9.1 11.0  2.04  6.67  5.44 171 1013.1  16.0 999.0 999.0 99.0 99.00
2007 07 19 21 00 190  8.4  9.9  1.99  6.67  5.47 176 1013.3  16.9 999.0 999.0 99.0 99.00
2007 07 19 22 00 184  8.5  9.9  1.96  6.25  5.32 178 1013.2  16.4 999.0 999.0 99.0 99.00
2007 07 19 23 00 182  8.2  9.8  2.10  6.67  5.47 180 1013.1  17.3 999.0 999.0 99.0 99.00
2007 07 20 00 00 183  8.0  9.7  2.18  6.67  5.73 182 1012.8  17.3 999.0 999.0 99.0 99.00
2007 07 20 01 00 187  7.7  9.5  1.99  6.67  5.48 170 1012.6  17.5 999.0 999.0 99.0 99.00
2007 07 20 02 00 183  7.0  8.9  2.21  7.69  5.71 192 1012.6  17.3 999.0 999.0 99.0 99.00
2007 07 20 03 00 185  6.5  8.1  1.96  6.67  5.50 183 1012.7  17.2 999.0 999.0 99.0 99.00
2007 07 20 04 00 182  5.9  7.0  1.87  7.14  5.52 169 1012.5  16.8 999.0 999.0 99.0 99.00
2007 07 20 05 00 170  4.8  5.7  1.89  6.67  5.70 175 1012.3  16.5 999.0 999.0 99.0 99.00
2007 07 20 06 00 178  5.9  6.9  1.63  6.67  5.76 178 1011.9  16.6 999.0 999.0 99.0 99.00
2007 07 20 07 00 174  4.5  5.5  1.64  6.67  5.75 182 1011.3  16.7 999.0 999.0 99.0 99.00
2007 07 20 08 00 149  4.4  5.4  1.50  6.67  5.71 180 1011.0  16.0 999.0 999.0 99.0 99.00
2007 07 20 09 00 158  4.9  5.8  1.51  6.67  5.53 181 1010.4  16.4 999.0 999.0 99.0 99.00
2007 07 20 10 00 167  6.7  7.9  1.52  6.67  5.56 180 1010.1  16.5 999.0 999.0 99.0 99.00
2007 07 20 11 00 173  6.9  8.2  1.58  6.67  5.20 189 1009.5  16.5 999.0 999.0 99.0 99.00
2007 07 20 12 00 152  7.1  8.7  1.40  6.25  5.08 191 1009.2  16.1 999.0 999.0 99.0 99.00
2007 07 20 13 00 153  8.2 10.0  1.36  6.25  4.93 177 1008.7  15.7 999.0 999.0 99.0 99.00
2007 07 20 14 00 180  8.1 10.5  1.44  5.88  5.00 192 1008.7  15.4 999.0 999.0 99.0 99.00
2007 07 20 15 00 164  6.5  7.8  1.43  5.88  5.00 182 1008.3  16.0 999.0 999.0 99.0 99.00
2007 07 20 16 00 177  6.1  7.7  1.57  5.56  4.99 186 1008.6  15.2 999.0 999.0 99.0 99.00
2007 07 20 17 00 157  8.0 10.1  1.42  5.56  4.94 178 1008.4  15.1 999.0 999.0 99.0 99.00
2007 07 20 18 00 173 10.6 12.9  1.67  5.56  4.83 178 1008.0  15.6 999.0 999.0 99.0 99.00
2007 07 20 19 00 164 11.8 14.5  1.97  6.25  5.09 176 1008.0  15.6 999.0 999.0 99.0 99.00
2007 07 20 20 00 162 10.8 12.9  2.04  6.25  5.11 182 1007.9  15.3 999.0 999.0 99.0 99.00
2007 07 20 21 00 152 10.5 13.3  2.16  6.67  5.39 179 1007.5  15.0 999.0 999.0 99.0 99.00
2007 07 20 22 00 180  9.4 11.9  2.19  6.67  5.31 189 1007.3  16.5 999.0 999.0 99.0 99.00
2007 07 20 23 00 201 10.0 12.6  2.32  7.14  5.49 191 1008.1  17.2 999.0 999.0 99.0 99.00
2007 07 21 00 00 190 10.2 12.7  2.30  7.14  5.62 195 1008.8  16.9 999.0 999.0 99.0 99.00
2007 07 21 01 00 194  9.9 12.7  2.30  7.69  5.69 190 1009.4  15.9 999.0 999.0 99.0 99.00
2007 07 21 02 00 193  9.8 12.4  2.67  7.69  5.91 192 1009.5  15.8 999.0 999.0 99.0 99.00
2007 07 21 03 00 191  8.4 10.3  2.34  7.69  5.63 184 1009.6  16.2 999.0 999.0 99.0 99.00
2007 07 21 04 00 199  7.5  9.4  2.34  7.69  5.81 187 1009.9  16.0 999.0 999.0 99.0 99.00
2007 07 21 05 00 203  6.5  7.7  2.44  7.69  6.03 181 1010.3  15.7 999.0 999.0 99.0 99.00
2007 07 21 06 00 194  4.6  5.6  2.34  7.69  6.20 180 1010.7  16.0 999.0 999.0 99.0 99.00
2007 07 21 07 00 217  4.6  5.6  2.24  8.33  6.29 166 1010.8  15.4 999.0 999.0 99.0 99.00
2007 07 21 08 00 190  2.8  3.6  2.16  7.14  6.12 170 1010.7  16.0 999.0 999.0 99.0 99.00
2007 07 21 09 00 242  4.1  5.2  2.14  7.69  6.01 173 1010.9  16.1 999.0 999.0 99.0 99.00
2007 07 21 10 00 229  3.0  3.9  1.99  7.14  5.80 171 1010.9  16.0 999.0 999.0 99.0 99.00
2007 07 21 11 00 201  3.5  4.5  1.96  7.69  5.82 177 1011.0  16.5 999.0 999.0 99.0 99.00
2007 07 21 12 00 227  4.5  6.1  2.16  7.14  5.96 175 1011.2  16.4 999.0 999.0 99.0 99.00
2007 07 21 13 00 215  4.2  5.4  2.25  7.69  5.96 174 1011.2  16.2 999.0 999.0 99.0 99.00
2007 07 21 14 00 196  3.6  4.4  2.29  7.14  6.02 176 1011.4  16.0 999.0 999.0 99.0 99.00
2007 07 21 15 00 192  3.8  4.9  2.21  7.69  5.95 177 1011.7  16.0 999.0 999.0 99.0 99.00
2007 07 21 16 00 191  3.2  4.1  2.04  7.69  5.82 180 1011.9  15.2 999.0 999.0 99.0 99.00
2007 07 21 17 00 194  3.3  4.1  1.91  6.67  6.02 183 1012.0  15.2 999.0 999.0 99.0 99.00
2007 07 21 18 00 158  4.4  5.4  1.74  6.67  5.80 180 1011.9  15.7 999.0 999.0 99.0 99.00
2007 07 21 19 00 163  7.2  8.4  1.69  7.69  5.83 196 1011.8  16.4 999.0 999.0 99.0 99.00
2007 07 21 20 00 176  7.5  8.8  1.65  7.14  5.68 177 1011.8  16.2 999.0 999.0 99.0 99.00
2007 07 21 21 00 165  7.1  8.8  1.68  7.14  5.58 178 1011.6  16.4 999.0 999.0 99.0 99.00
2007 07 21 22 00 160  9.9 11.4  1.94  7.14  5.84 176 1010.8  16.7 999.0 999.0 99.0 99.00
2007 07 21 23 00 163 10.7 13.3  2.19  6.67  5.57 190 1010.3  16.7 999.0 999.0 99.0 99.00
2007 07 22 00 00 165 11.2 13.9  2.28  6.67  5.43 184 1009.9  16.8 999.0 999.0 99.0 99.00
2007 07 22 01 00 172 12.0 14.3  2.46  5.88  5.52 180 1009.5  17.1 999.0 999.0 99.0 99.00
2007 07 22 02 00 174 12.9 16.7  2.83  6.67  5.60 186 1009.2  17.2 999.0 999.0 99.0 99.00
2007 07 22 03 00 176 13.9 17.1  3.09  6.67  5.72 188 1009.3  16.8 999.0 999.0 99.0 99.00
2007 07 22 04 00 175 12.9 16.7  3.19  7.14  5.82 189 1009.7  16.8 999.0 999.0 99.0 99.00
2007 07 22 05 00 180 12.0 14.4  3.48  7.69  6.04 197 1010.3  16.7 999.0 999.0 99.0 99.00
2007 07 22 06 00 183 13.2 15.4  3.29  7.69  6.08 198 1010.9  16.5 999.0 999.0 99.0 99.00
2007 07 22 07 00 180 12.5 15.3  3.62  8.33  6.37 195 1011.2  16.5 999.0 999.0 99.0 99.00
2007 07 22 08 00 180 12.4 15.0  3.56  8.33  6.62 188 1011.8  16.5 999.0 999.0 99.0 99.00
2007 07 22 09 00 180 11.4 14.3  3.49  9.09  6.49 192 1012.2  16.5 999.0 999.0 99.0 99.00
2007 07 22 10 00 178 10.9 13.2  3.60  9.09  6.93 196 1012.6  16.4 999.0 999.0 99.0 99.00
2007 07 22 11 00 178  9.8 11.5  3.69  9.09  7.01 206 1013.1  16.5 999.0 999.0 99.0 99.00
2007 07 22 12 00 178  9.5 11.7  3.85  9.09  7.01 199 1013.3  16.5 999.0 999.0 99.0 99.00
2007 07 22 13 00 174  9.3 11.6  3.86  9.09  7.23 204 1014.1  16.5 999.0 999.0 99.0 99.00
2007 07 22 14 00 173  9.7 11.5  3.63  8.33  6.94 192 1014.8  16.5 999.0 999.0 99.0 99.00
2007 07 22 15 00 175  8.8 10.7  3.48  9.09  6.82 200 1015.3  16.5 999.0 999.0 99.0 99.00
2007 07 22 16 00 177  8.1 10.0  2.98  9.09  6.62 219 1016.0  16.4 999.0 999.0 99.0 99.00
2007 07 22 17 00 170  6.2  7.2  2.92  8.33  6.54 203 1016.5  16.4 999.0 999.0 99.0 99.00
2007 07 22 18 00 167  6.0  7.4  2.75  8.33  6.41 195 1017.0  16.4 999.0 999.0 99.0 99.00
2007 07 22 19 00 172  6.3  7.5  2.78  9.09  6.51 216 1017.4  16.4 999.0 999.0 99.0 99.00
2007 07 22 20 00 176  5.4  6.4  2.68  8.33  6.47 209 1018.0  16.4 999.0 999.0 99.0 99.00
2007 07 22 21 00 174  4.7  5.9  2.32  8.33  6.25 208 1018.1  16.0 999.0 999.0 99.0 99.00
2007 07 22 22 00 175  4.7  5.7  2.48  9.09  6.58 232 1018.3  16.0 999.0 999.0 99.0 99.00
2007 07 22 23 00 164  4.3  5.4  2.67  8.33  6.72 226 1018.2  16.0 999.0 999.0 99.0 99.00
2007 07 23 00 00 180  4.1  5.0  2.66  9.09  6.61 241 1018.3  16.4 999.0 999.0 99.0 99.00
2007 07 23 01 00 176  3.5  4.4  2.65  8.33  6.70 239 1018.1  16.0 999.0 999.0 99.0 99.00
2007 07 23 02 00 161  2.5  3.2  2.46  9.09  6.78 239 1017.9  16.4 999.0 999.0 99.0 99.00
2007 07 23 03 00 163  2.4  3.2  2.50  8.33  6.81 239 1018.0  16.0 999.0 999.0 99.0 99.00
2007 07 23 04 00 169  2.0  2.7  2.57  9.09  7.15 240 1017.9  16.0 999.0 999.0 99.0 99.00
2007 07 23 05 00 155  1.7  2.3  2.52 10.00  7.50 241 1017.9  16.0 999.0 999.0 99.0 99.00
2007 07 23 06 00 156  2.4  3.0  1.94  9.09  6.72 234 1017.9  16.4 999.0 999.0 99.0 99.00
2007 07 23 07 00 164  2.8  3.5  2.07  9.09  7.15 237 1018.0  16.0 999.0 999.0 99.0 99.00
2007 07 23 08 00 164  1.8  2.3  1.97 10.00  7.21 235 1017.9  16.0 999.0 999.0 99.0 99.00
2007 07 23 09 00 175  2.9  3.8  1.97 10.00  7.28 235 1017.8  16.0 999.0 999.0 99.0 99.00
2007 07 23 10 00 184  2.4  3.2  1.74 10.00  7.09 233 1017.7  16.2 999.0 999.0 99.0 99.00
2007 07 23 11 00 266  3.6  4.3  1.73  9.09  7.06 238 1017.5  15.6 999.0 999.0 99.0 99.00
2007 07 23 12 00 281  2.2  3.0  1.86  9.09  7.14 246 1017.5  15.5 999.0 999.0 99.0 99.00
2007 07 23 13 00 262  3.0  3.6  1.77  9.09  6.86 251 1017.6  15.2 999.0 999.0 99.0 99.00
2007 07 23 14 00 251  1.5  2.7  1.99  9.09  7.24 242 1017.7  14.9 999.0 999.0 99.0 99.00
2007 07 23 15 00 266  2.3  2.9  2.07  9.09  7.01 242 1017.9  15.9 999.0 999.0 99.0 99.00
2007 07 23 16 00 288  2.9  3.5  2.11  9.09  7.07 252 1018.0  16.0 999.0 999.0 99.0 99.00
2007 07 23 17 00 298  3.1  3.9  1.86  9.09  6.64 251 1018.1  16.0 999.0 999.0 99.0 99.00
2007 07 23 18 00 308  3.1  4.0  1.88  9.09  6.71 247 1018.6  16.0 999.0 999.0 99.0 99.00
2007 07 23 19 00 320  4.5  5.4 99.00 99.00 99.00 999 1018.8  16.3 999.0 999.0 99.0 99.00
2007 07 23 20 00 329  5.4  6.2  1.68  8.33  6.24 255 1019.0  16.0 999.0 999.0 99.0 99.00
2007 07 23 21 00 341  5.9  6.7  1.44  9.09  6.55 251 1019.4  16.0 999.0 999.0 99.0 99.00
2007 07 23 22 00 334  5.8  6.6  1.51  9.09  6.69 246 1019.5  16.0 999.0 999.0 99.0 99.00
2007 07 23 23 00 343  5.8  7.1  1.35  9.09  6.63 255 1019.6  16.0 999.0 999.0 99.0 99.00
2007 07 24 00 00 346  5.7  6.6  1.29  9.09  6.50 254 1019.7  16.0 999.0 999.0 99.0 99.00
2007 07 24 01 00 344  6.9  8.1  1.32  9.09  6.47 257 1019.6  16.0 999.0 999.0 99.0 99.00
2007 07 24 02 00 340  6.5  7.5  1.50  9.09  6.40 247 1019.6  16.0 999.0 999.0 99.0 99.00
2007 07 24 03 00 340  7.0  7.9  1.52  9.09  6.08 255 1019.6  16.0 999.0 999.0 99.0 99.00
2007 07 24 04 00 339  6.6  7.8  1.49  9.09  5.92 259 1019.7  15.7 999.0 999.0 99.0 99.00
2007 07 24 05 00 338  6.5  7.8  1.52  9.09  5.86 255 1020.4  15.7 999.0 999.0 99.0 99.00
2007 07 24 06 00 339  6.7  7.7  1.60  9.09  5.78 250 1020.6  15.6 999.0 999.0 99.0 99.00
2007 07 24 07 00 338  6.2  7.1  1.63  8.33  5.76 254 1021.0  15.6 999.0 999.0 99.0 99.00
2007 07 24 08 00 344  6.6  7.7  1.63  8.33  5.63 259 1021.2  15.6 999.0 999.0 99.0 99.00
2007 07 24 09 00 350  5.8  7.0  1.66  8.33  5.74 258 1021.4  15.5 999.0 999.0 99.0 99.00
2007 07 24 10 00 343  5.8  6.8  1.56  7.69  5.49 274 1021.2  15.2 999.0 999.0 99.0 99.00
2007 07 24 11 00 343  5.8  7.0  1.38  7.69  5.61 266 1021.0  15.2 999.0 999.0 99.0 99.00
2007 07 24 12 00 336  6.5  7.4  1.45  7.69  5.85 266 1020.9  15.2 999.0 999.0 99.0 99.00
2007 07 24 13 00 343  6.9  8.1  1.43 14.29  5.91 285 1020.6  15.2 999.0 999.0 99.0 99.00
2007 07 24 14 00 353  6.4  7.7  1.35  9.09  5.68 255 1020.9  15.2 999.0 999.0 99.0 99.00
2007 07 24 15 00 356  6.7  8.2  1.31  8.33  5.46 266 1021.1  15.3 999.0 999.0 99.0 99.00
2007 07 24 16 00 360  6.2  7.7  1.36 14.29  5.51 279 1021.1  15.3 999.0 999.0 99.0 99.00
2007 07 24 17 00 353  6.2  7.4  1.23  9.09  5.20 268 1021.2  15.2 999.0 999.0 99.0 99.00
2007 07 24 18 00   2  7.1  8.5  1.27 12.50  5.35 281 1020.9  15.3 999.0 999.0 99.0 99.00
2007 07 24 19 00  10  7.4  8.9  1.30 14.29  5.42 281 1021.0  15.3 999.0 999.0 99.0 99.00
2007 07 24 20 00 350  6.4  7.4  1.47 14.29  5.72 289 1021.1  15.3 999.0 999.0 99.0 99.00
2007 07 24 21 00 349  7.2  8.5  1.44 14.29  5.88 281 1020.8  15.6 999.0 999.0 99.0 99.00
2007 07 24 22 00 348  7.8  9.3  1.42 12.50  5.26 278 1020.5  15.6 999.0 999.0 99.0 99.00
2007 07 24 23 00 336  9.9 11.3  1.50 12.50  5.24 298 1019.6  15.7 999.0 999.0 99.0 99.00
2007 07 25 00 00 337 10.4 11.7  1.61 12.50  4.99 276 1019.3  16.0 999.0 999.0 99.0 99.00
2007 07 25 01 00 339 10.2 12.5  1.65 12.50  5.16 289 1018.7  16.0 999.0 999.0 99.0 99.00
2007 07 25 02 00 348  9.6 11.4  1.67 12.50  5.03 271 1018.1  16.0 999.0 999.0 99.0 99.00
2007 07 25 03 00 341 10.7 12.8  1.79 12.50  5.09 284 1017.9  16.0 999.0 999.0 99.0 99.00
2007 07 25 04 00 345 10.2 12.4  1.98  5.26  5.17 344 1017.5  15.8 999.0 999.0 99.0 99.00
2007 07 25 05 00 343 10.2 11.9  1.94  5.00  5.07 351 1017.9  15.8 999.0 999.0 99.0 99.00
2007 07 25 06 00 356 10.2 12.1  2.15 12.50  5.25 289 1018.0  15.7 999.0 999.0 99.0 99.00
2007 07 25 07 00 346 10.0 11.5  1.96 12.50  5.26 288 1017.9  15.7 999.0 999.0 99.0 99.00
2007 07 25 08 00 354  9.8 11.3  1.88  5.26  5.09 327 1018.0  15.7 999.0 999.0 99.0 99.00
2007 07 25 09 00 350  9.6 12.4  2.11  5.88  5.50 329 1017.5  15.6 999.0 999.0 99.0 99.00
2007 07 25 10 00 349  9.1 10.7  1.87  5.56  5.23 330 1017.4  15.6 999.0 999.0 99.0 99.00
2007 07 25 11 00 348  9.1 10.8  1.83  5.88  5.18 326 1017.3  15.3 999.0 999.0 99.0 99.00
2007 07 25 12 00 352  9.4 10.9  1.77 12.50  5.16 284 1017.3  15.2 999.0 999.0 99.0 99.00
2007 07 25 13 00 360  8.6 10.4  1.84 12.50  5.30 288 1017.3  15.2 999.0 999.0 99.0 99.00
2007 07 25 14 00 356  8.4 10.0  1.61 12.50  5.11 265 1017.4  15.5 999.0 999.0 99.0 99.00
2007 07 25 15 00 354  8.3  9.8  1.75 12.50  5.39 279 1017.4  15.4 999.0 999.0 99.0 99.00
2007 07 25 16 00 352  7.6  9.2  1.75 12.50  5.53 286 1017.4  15.2 999.0 999.0 99.0 99.00
2007 07 25 17 00 357  7.9  9.2  1.78  6.25  5.54 306 1017.4  15.2 999.0 999.0 99.0 99.00
2007 07 25 18 00 349  7.8  9.1  1.72 11.11  5.42 284 1017.4  15.2 999.0 999.0 99.0 99.00
2007 07 25 19 00 347  7.8  9.4  1.62 11.11  5.44 282 1017.4  15.6 999.0 999.0 99.0 99.00
2007 07 25 20 00 344  7.9  9.9  1.64 11.11  5.17 292 1017.3  15.6 999.0 999.0 99.0 99.00
2007 07 25 21 00 343  8.3  9.5  1.67  6.25  5.23 298 1017.2  15.7 999.0 999.0 99.0 99.00
2007 07 25 22 00 339  9.0 10.4  1.70 11.11  5.33 279 1016.9  15.9 999.0 999.0 99.0 99.00
2007 07 25 23 00 340  9.6 11.9  1.58 11.11  5.15 284 1016.5  16.0 999.0 999.0 99.0 99.00
2007 07 26 00 00 337  9.7 11.5  1.62 11.11  5.03 276 1016.2  16.0 999.0 999.0 99.0 99.00
2007 07 26 01 00 336  9.6 11.3  1.59 11.11  5.06 282 1015.8  16.0 999.0 999.0 99.0 99.00
2007 07 26 02 00 339  9.1 10.6  1.51 11.11  4.85 305 1015.8  16.0 999.0 999.0 99.0 99.00
2007 07 26 03 00 339  8.2 10.8  1.54 11.11  5.02 288 1015.9  15.7 999.0 999.0 99.0 99.00
2007 07 26 04 00 360  7.8  9.1  1.59  4.76  5.03 338 1015.9  15.2 999.0 999.0 99.0 99.00
2007 07 26 05 00 336  6.8  8.1  1.44  6.67  5.16 287 1016.4  15.2 999.0 999.0 99.0 99.00
2007 07 26 06 00 348  6.7  9.1  1.36 11.11  5.12 280 1016.6  15.1 999.0 999.0 99.0 99.00
2007 07 26 07 00 341  6.2  7.9  1.34 11.11  5.10 286 1017.0  15.2 999.0 999.0 99.0 99.00
2007 07 26 08 00 345  5.2  6.9  1.37 11.11  5.16 289 1017.2  15.0 999.0 999.0 99.0 99.00
2007 07 26 09 00 322  5.3  6.5  1.48 11.11  5.40 297 1017.2  15.0 999.0 999.0 99.0 99.00
2007 07 26 10 00 330  6.6  8.0  1.43  5.88  5.22 310 1017.2  15.2 999.0 999.0 99.0 99.00
2007 07 26 11 00 332  6.1  8.1  1.38  5.56  5.03 320 1017.4  15.1 999.0 999.0 99.0 99.00
2007 07 26 12 00 346  5.5  6.7  1.34  5.26  4.87 328 1017.4  15.0 999.0 999.0 99.0 99.00
2007 07 26 13 00 343  4.7  6.4  1.29 11.11  5.06 262 1017.7  15.1 999.0 999.0 99.0 99.00
2007 07 26 14 00 346  4.1  5.9  1.19  5.56  5.13 320 1017.9  15.1 999.0 999.0 99.0 99.00
2007 07 26 15 00 352  3.9  5.6  1.11  5.00  4.95 320 1018.0  15.0 999.0 999.0 99.0 99.00
2007 07 26 16 00   7  4.4  5.7  1.09  5.26  5.15 310 1018.0  14.9 999.0 999.0 99.0 99.00
2007 07 26 17 00 354  2.5  4.2  1.09 11.11  5.32 266 1018.1  15.0 999.0 999.0 99.0 99.00
2007 07 26 18 00 350  3.1  4.6  1.02  5.56  5.54 321 1018.2  15.2 999.0 999.0 99.0 99.00
2007 07 26 19 00 357  3.3  4.5  1.08  8.33  5.85 274 1018.8  15.3 999.0 999.0 99.0 99.00
2007 07 26 20 00 342  3.3  4.3  0.95  8.33  5.80 277 1019.0  15.6 999.0 999.0 99.0 99.00
2007 07 26 21 00 329  3.5  5.2  0.98  8.33  6.11 279 1019.1  15.8 999.0 999.0 99.0 99.00
2007 07 26 22 00 340  3.2  4.3  0.99  7.69  6.14 278 1019.0  15.9 999.0 999.0 99.0 99.00
2007 07 26 23 00 321  3.1  4.4  1.04 10.00  6.37 285 1019.0  16.0 999.0 999.0 99.0 99.00
2007 07 27 00 00 331  3.6  4.8  0.97 10.00  6.29 282 1019.0  16.1 999.0 999.0 99.0 99.00
2007 07 27 01 00 324  3.3  4.5  1.00  8.33  6.37 279 1018.8  16.4 999.0 999.0 99.0 99.00
2007 07 27 02 00 321  3.8  4.5  1.10  7.69  6.68 280 1018.5  16.4 999.0 999.0 99.0 99.00
2007 07 27 03 00 322  3.3  4.2  1.11  7.69  6.72 283 1018.2  16.5 999.0 999.0 99.0 99.00
2007 07 27 04 00 306  3.7  5.1  1.16  7.69  6.61 279 1018.3  16.0 999.0 999.0 99.0 99.00
2007 07 27 05 00 315  2.2  3.7  1.17  7.69  6.62 280 1018.8  16.0 999.0 999.0 99.0 99.00
2007 07 27 06 00 298  2.6  3.5  1.14  7.69  6.48 284 1018.8  16.0 999.0 999.0 99.0 99.00
2007 07 27 07 00 318  2.6  4.9  1.23  7.14  6.32 285 1018.8  16.0 999.0 999.0 99.0 99.00
2007 07 27 08 00 311  2.3  3.2  1.25  7.69  6.35 281 1018.8  16.0 999.0 999.0 99.0 99.00
2007 07 27 09 00 360  2.0  4.5  1.18  7.69  6.35 277 1018.2  16.0 999.0 999.0 99.0 99.00
2007 07 27 10 00 340  2.7  4.1  1.27  7.69  6.52 279 1018.1  16.0 999.0 999.0 99.0 99.00
2007 07 27 11 00 311  2.0  3.1  1.08  7.14  6.44 270 1018.1  15.9 999.0 999.0 99.0 99.00
2007 07 27 12 00 353  2.7  4.0  1.11  7.69  6.86 275 1018.1  15.8 999.0 999.0 99.0 99.00
2007 07 27 13 00 262  0.7  1.3  1.04  7.14  6.89 268 1018.1  15.7 999.0 999.0 99.0 99.00
2007 07 27 14 00  99  0.2  0.9  1.02  7.69  6.82 275 1018.2  15.6 999.0 999.0 99.0 99.00
2007 07 27 15 00  94  1.5  2.3  0.99 10.00  7.08 286 1018.7  15.9 999.0 999.0 99.0 99.00
2007 07 27 16 00 152  1.9  2.5  1.05  8.33  7.16 281 1018.8  16.0 999.0 999.0 99.0 99.00
2007 07 27 17 00 180  2.3  3.3  1.10  8.33  7.05 286 1018.9  16.1 999.0 999.0 99.0 99.00
2007 07 27 18 00 192  2.1  2.8  1.23  7.69  7.30 269 1018.9  16.2 999.0 999.0 99.0 99.00
2007 07 27 19 00 170  2.7  3.8  1.18 10.00  6.74 285 1018.9  16.3 999.0 999.0 99.0 99.00
2007 07 27 20 00 193  2.7  3.2  1.16  9.09  6.74 288 1018.8  16.2 999.0 999.0 99.0 99.00
2007 07 27 21 00 234  4.0  5.1  1.27  9.09  6.45 287 1018.3  16.2 999.0 999.0 99.0 99.00
2007 07 27 22 00 258  2.9  3.9  1.28 10.00  6.33 281 1018.1  16.1 999.0 999.0 99.0 99.00
2007 07 27 23 00 275  1.9  2.5  1.40 10.00  6.71 295 1018.1  16.4 999.0 999.0 99.0 99.00
2007 07 28 00 00 275  2.6  3.6  1.46 10.00  6.85 293 1017.9  16.7 999.0 999.0 99.0 99.00
2007 07 28 01 00 295  3.6  4.3  1.31 10.00  6.96 291 1017.5  16.8 999.0 999.0 99.0 99.00
2007 07 28 02 00 295  2.3  3.0  1.31 10.00  7.21 291 1017.0  17.2 999.0 999.0 99.0 99.00
2007 07 28 03 00 296  2.9  3.6  1.38 10.00  7.44 291 1016.6  17.3 999.0 999.0 99.0 99.00
2007 07 28 04 00 279  2.1  2.8  1.30 10.00  7.57 287 1016.6  16.8 999.0 999.0 99.0 99.00
2007 07 28 05 00 290  2.3  2.8  1.22 10.00  7.64 289 1016.8  16.8 999.0 999.0 99.0 99.00
2007 07 28 06 00 246  0.7  1.4  1.36 10.00  7.70 294 1016.6  16.5 999.0 999.0 99.0 99.00
2007 07 28 07 00 232  1.0  1.5  1.27 10.00  7.49 289 1016.5  16.5 999.0 999.0 99.0 99.00
2007 07 28 08 00 204  1.1  1.4  1.30  9.09  7.32 288 1016.5  16.5 999.0 999.0 99.0 99.00
2007 07 28 09 00 193  1.6  2.1  1.24  9.09  7.26 287 1016.4  16.6 999.0 999.0 99.0 99.00
2007 07 28 10 00 204  1.7  2.3  1.32  9.09  7.11 293 1016.2  16.7 999.0 999.0 99.0 99.00
