YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 07 11 01 330  7.2  8.6  1.88 11.11  5.88 276 1018.8  16.0  16.4  14.1 99.0 99.00
2002 07 11 02 330  7.1  8.4  1.87 12.50  5.69 279 1019.0  16.0  16.4  13.8 99.0 99.00
2002 07 11 03 340  6.8  8.0  1.98 11.11  5.96 271 1019.3  16.0  16.0  14.5 99.0 99.00
2002 07 11 04 328  7.3  8.6  1.85 11.11  5.62 282 1019.3  15.8  16.0  14.9 99.0 99.00
2002 07 11 05 325  7.5  9.0  1.67 11.11  5.55 276 1019.5  15.6  16.0  15.2 99.0 99.00
2002 07 11 06 331  6.3  7.5  1.67 11.11  5.48 274 1020.0  15.6  16.0  15.3 99.0 99.00
2002 07 11 07 343  7.3  9.0  1.60 11.11  5.60 275 1020.0  15.4  16.0  15.1 99.0 99.00
2002 07 11 08 334  7.5  9.2  1.73 11.11  5.73 274 1020.3  14.9  15.2  14.8 99.0 99.00
2002 07 11 09 338  7.2  9.0  1.61 10.00  5.55 271 1020.3  14.5  15.2  14.4 99.0 99.00
2002 07 11 10 349  7.3  8.7  1.76 10.00  5.79 275 1020.3  14.4  15.2  14.3 99.0 99.00
2002 07 11 11 331  7.9  9.4  1.82 10.00  5.78 272 1020.3  14.4  15.0  14.3 99.0 99.00
2002 07 11 12 346  7.7  9.1  1.81 10.00  5.61 276 1020.6  14.8  14.9  13.5 99.0 99.00
2002 07 11 13 349  7.8  9.0  1.88 10.00  5.55 275 1020.9  14.5  14.9  13.1 99.0 99.00
2002 07 11 14 345  7.6  9.2  1.66 10.00  5.39 275 1021.2  14.5  15.1  12.7 99.0 99.00
2002 07 11 15 342  7.8  9.6  1.78 10.00  5.47 278 1021.3  14.4  15.2  12.6 99.0 99.00
2002 07 11 16 346  7.9  9.7  1.79  9.09  5.39 274 1021.4  14.4  15.5  12.6 99.0 99.00
2002 07 11 17 344  8.3  9.6  1.68  9.09  5.35 270 1021.2  14.1  15.7  12.4 99.0 99.00
2002 07 11 18 350  8.7 10.2  1.66  9.09  5.30 270 1021.0  14.1  15.6  12.2 99.0 99.00
2002 07 11 19 342  8.8 10.4  1.69  9.09  5.42 269 1021.1  14.1  15.2  12.4 99.0 99.00
2002 07 11 20 342  8.8 10.6  1.50  6.25  5.27 327 1021.1  14.4  15.3  12.4 99.0 99.00
2002 07 11 21 345  9.2 10.8  1.75  9.09  5.23 273 1021.0  14.4  15.6  12.5 99.0 99.00
2002 07 11 22 344  9.3 10.8  1.77  6.25  5.28 322 1020.4  14.5  15.3  12.3 99.0 99.00
2002 07 11 23 346  9.4 10.9  1.79  6.25  5.25 335 1020.2  14.5  15.2  12.3 99.0 99.00
2002 07 12 00 341  9.0 10.6  1.90  6.67  5.11 317 1019.8  14.5  15.2  12.7 99.0 99.00
2002 07 12 01 345  9.2 11.1  1.81  5.88  5.06 340 1019.5  14.5  14.9  12.1 99.0 99.00
2002 07 12 02 340  9.0 10.3  1.84  5.56  5.07 339 1019.2  14.5  14.9  12.3 99.0 99.00
2002 07 12 03 341  9.2 11.0  1.76  5.88  5.15 337 1018.9  14.4  14.5  12.4 99.0 99.00
2002 07 12 04 339  8.7 10.4  1.91  5.88  5.39 332 1018.8  14.3  14.2  12.3 99.0 99.00
2002 07 12 05 341  8.7  9.8  1.96  6.25  5.19 320 1018.9  14.2  14.1  12.3 99.0 99.00
2002 07 12 06 345  7.9  9.6  1.91  6.25  5.43 326 1018.8  14.1  13.7  12.2 99.0 99.00
2002 07 12 07 344  6.9  9.1  2.00  6.25  5.69 327 1018.8  14.1  13.6  12.1 99.0 99.00
2002 07 12 08 345  7.8  9.1  1.82  5.88  5.55 335 1018.5  13.8  13.6  11.7 99.0 99.00
2002 07 12 09 346  7.6  9.2  1.81  5.88  5.52 327 1018.1  13.7  13.4  11.6 99.0 99.00
2002 07 12 10 348  7.4  9.0  1.78  5.88  5.59 335 1017.9  13.7  13.3  11.8 99.0 99.00
2002 07 12 11 358  7.2  8.9  1.76  6.25  5.60 331 1017.9  13.7  13.3  11.6 99.0 99.00
2002 07 12 12 356  6.8  8.0  1.58  6.25  5.26 338 1017.9  13.7  13.3  11.5 99.0 99.00
2002 07 12 13 356  6.9  9.5  1.60  6.25  5.35 336 1017.8  13.6  13.3  11.7 99.0 99.00
2002 07 12 14 360  7.2  8.4  1.56  6.25  5.46 332 1017.8  13.6  13.4  11.6 99.0 99.00
2002 07 12 15 353  6.5  8.1  1.56  6.25  5.19 332 1017.9  13.6  13.6  11.6 99.0 99.00
2002 07 12 16 348  6.6  8.2  1.43  6.67  5.21 325 1017.9  13.5  13.7  11.3 99.0 99.00
2002 07 12 17 348  6.6  7.7  1.38  6.67  5.12 328 1017.4  13.6  13.7  11.3 99.0 99.00
2002 07 12 18 344  7.7  9.2  1.42  6.25  5.15 309 1017.2  13.6  13.4  11.6 99.0 99.00
2002 07 12 19 347  7.4  8.8  1.37  6.25  4.91 322 1017.3  13.6  13.3  11.7 99.0 99.00
2002 07 12 20 346  8.1  9.5  1.33  6.67  5.06 306 1016.6  13.7  13.7  11.8 99.0 99.00
2002 07 12 21 350  7.5  9.2  1.36  6.25  5.36 300 1016.0  14.1  14.4  12.5 99.0 99.00
2002 07 12 22 348  7.4  9.2  1.45  6.25  5.09 313 1015.0  14.1  14.4  12.8 99.0 99.00
2002 07 12 23 341  7.5  8.8  1.51  7.14  4.95 335 1014.6  14.1  14.2  13.2 99.0 99.00
2002 07 13 00 331  9.5 11.2  1.55  6.67  5.09 323 1013.7  14.1  14.2  13.4 99.0 99.00
2002 07 13 01 332  8.8 10.1  1.77  7.14  5.10 317 1013.3  14.2  13.7  13.6 99.0 99.00
2002 07 13 02 331  8.1  9.8  1.78  7.14  5.10 321 1013.5  14.4  13.6  13.6 99.0 99.00
2002 07 13 03 330  8.1  9.6  1.79  7.14  5.01 320 1013.3  14.4  13.3  13.8 99.0 99.00
2002 07 13 04 336  7.8  9.9  1.93  7.69  5.23 300 1013.2  14.5  13.3  14.0 99.0 99.00
2002 07 13 05 337  6.0  7.2  1.72  5.56  5.05 322 1014.4  14.5  13.6  13.9 99.0 99.00
2002 07 13 06 332  5.9  7.0  1.54  7.69  4.95 289 1014.2  14.4  13.6  14.0 99.0 99.00
2002 07 13 07  14  7.9  9.3  1.61  7.14  5.22 314 1012.1  14.2  13.3  13.7 99.0 99.00
2002 07 13 08 320  5.0  5.8  1.66  7.14  5.53 309 1014.2  14.4  13.4  13.8 99.0 99.00
2002 07 13 09 293  3.1  5.6  1.53  7.14  5.47 313 1015.2  14.5  13.4  13.8 99.0 99.00
2002 07 13 10 317  4.0  4.9  1.47  6.67  5.42 318 1013.9  14.4  13.4  13.9 99.0 99.00
2002 07 13 11 327  6.2  8.4  1.35  6.67  5.37 314 1012.7  14.5  13.4  13.8 99.0 99.00
2002 07 13 12 319  6.9  9.4  1.36  6.67  5.07 326 1012.8  14.5  13.4  13.8 99.0 99.00
2002 07 13 13 338  7.2  9.3  1.41  6.67  5.09 315 1012.7  14.5  13.4  13.9 99.0 99.00
2002 07 13 14 330  4.5  5.3  1.47  6.25  5.07 306 1014.7  14.8  14.1  14.2 99.0 99.00
2002 07 13 15 320  4.9  5.6  1.31  6.25  5.07 313 1014.5  14.9  14.2  14.0 99.0 99.00
2002 07 13 16 344  3.9  4.8  1.38  5.88  5.01 315 1014.2  14.9  14.8  13.9 99.0 99.00
2002 07 13 17 360  6.5  8.5  1.44  6.25  5.16 317 1013.0  14.9  14.5  13.9 99.0 99.00
2002 07 13 18 353  8.3  9.9  1.39  6.25  4.95 311 1012.4  14.8  14.5  14.0 99.0 99.00
2002 07 13 19 322  5.6  6.6  1.29  6.67  4.88 312 1014.5  14.9  14.9  13.6 99.0 99.00
2002 07 13 20 326  5.5  6.5  1.16  6.67  4.91 306 1014.9  15.2  14.9  13.0 99.0 99.00
2002 07 13 21 340  4.8  5.5  1.23  6.67  5.42 322 1015.0  15.2  15.6  13.3 99.0 99.00
2002 07 13 22 330  5.0  6.4  1.23  7.14  5.91 319 1015.0  15.2  15.2  13.3 99.0 99.00
2002 07 13 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 07 14 00 329  6.2  7.4  1.36  7.69  5.57 317 1014.4  14.9  14.5  13.4 99.0 99.00
2002 07 14 01 321  5.1  6.0  1.37  7.14  5.32 321 1015.0  14.9  14.8  13.2 99.0 99.00
2002 07 14 02 321  5.2  6.2  1.57  7.14  5.38 332 1014.9  14.8  14.8  13.4 99.0 99.00
2002 07 14 03 322  6.5  7.7  1.58  7.69  5.40 324 1015.0  14.4  13.7  12.7 99.0 99.00
2002 07 14 04 311  7.0  8.3  1.59  7.14  5.18 324 1015.5  14.4  13.3  12.7 99.0 99.00
2002 07 14 05 319  6.2  7.6  1.72  7.69  5.27 329 1016.3  14.4  13.3  12.6 99.0 99.00
2002 07 14 06 331  5.6  6.6  1.74  7.14  5.31 326 1016.4  14.4  13.4  11.7 99.0 99.00
2002 07 14 07 337  5.1  6.1  1.57  7.69  5.33 326 1016.6  14.4  13.4  11.8 99.0 99.00
2002 07 14 08 322  5.7  7.2  1.77  7.69  5.62 329 1016.6  14.3  13.6  12.0 99.0 99.00
2002 07 14 09 320  5.7  7.2  1.80  7.69  5.69 321 1017.2  14.4  14.1  11.6 99.0 99.00
2002 07 14 10 315  6.3  8.0  1.74  7.69  5.88 325 1017.2  14.4  14.4  11.4 99.0 99.00
2002 07 14 11 329  5.4  6.8  1.80  7.69  5.96 322 1017.4  14.1  12.9  12.0 99.0 99.00
2002 07 14 12 337  5.0  6.0  1.82  7.69  6.01 318 1017.9  14.1  13.3  11.5 99.0 99.00
2002 07 14 13 328  5.1  6.3  1.64  7.14  5.85 321 1018.1  14.1  13.3  10.8 99.0 99.00
2002 07 14 14 333  4.9  6.4  1.87  9.09  6.19 318 1018.8  13.8  13.3  11.1 99.0 99.00
2002 07 14 15 325  6.1  7.9  1.78  8.33  5.90 323 1019.0  14.1  13.3  10.3 99.0 99.00
2002 07 14 16 329  6.4  7.6  1.87  9.09  5.92 326 1019.4  14.1  13.3   9.4 99.0 99.00
2002 07 14 17 342  5.0  6.1  2.01  8.33  6.22 315 1019.7  14.2  13.4   9.6 99.0 99.00
2002 07 14 18 330  6.2  7.5  1.86  9.09  6.08 325 1020.3  14.2  13.4  10.6 99.0 99.00
2002 07 14 19 337  7.3  8.5  1.91  8.33  6.09 326 1020.3  14.2  13.3  10.4 99.0 99.00
2002 07 14 20 346  7.1  8.7  1.96  9.09  6.10 328 1020.3  14.2  13.6  10.6 99.0 99.00
2002 07 14 21 347  7.2  8.2  2.07  9.09  6.22 331 1020.4  14.4  14.5  10.4 99.0 99.00
2002 07 14 22 348  6.8  8.1  2.01  9.09  6.21 329 1020.3  14.4  14.9  10.7 99.0 99.00
2002 07 14 23 350  7.0  8.2  2.05  9.09  6.47 326 1019.7  14.4  14.5  10.3 99.0 99.00
2002 07 15 00 344  7.7  9.1  2.00  8.33  6.42 330 1019.4  14.2  14.4  11.0 99.0 99.00
2002 07 15 01 337  7.8  9.4  1.89  8.33  6.01 326 1019.0  14.2  14.5  10.4 99.0 99.00
2002 07 15 02 337  8.8 10.6  2.00  8.33  5.75 323 1018.8  14.2  14.5  10.1 99.0 99.00
2002 07 15 03 347  7.8  9.5  2.11  8.33  5.64 323 1018.9  14.1  14.5  10.5 99.0 99.00
2002 07 15 04 344  8.6 10.5  2.04  8.33  5.51 322 1018.8  14.1  14.5  10.3 99.0 99.00
2002 07 15 05 348  6.9  8.5  2.06  8.33  5.63 314 1018.8  13.7  14.5  10.7 99.0 99.00
2002 07 15 06 346  7.6  8.9  1.78  8.33  5.32 308 1018.8  13.6  14.4  11.2 99.0 99.00
2002 07 15 07 349  7.0  8.3  1.48  7.69  4.90 317 1018.8  13.6  14.4  11.4 99.0 99.00
2002 07 15 08 350  6.6  7.8  1.54  7.69  5.01 321 1018.9  13.4  14.2  11.4 99.0 99.00
2002 07 15 09 350  6.1  7.4  1.40  7.69  5.42 310 1018.7  13.4  13.7  11.2 99.0 99.00
2002 07 15 10 348  6.0  7.1  1.45  7.69  5.62 312 1018.1  13.3  13.7  11.4 99.0 99.00
2002 07 15 11 347  6.8  8.1  1.37  7.14  5.26 318 1017.9  12.9  13.2  11.0 99.0 99.00
2002 07 15 12 349  6.2  7.4  1.28  7.14  5.11 309 1017.5  12.9  12.8  11.3 99.0 99.00
2002 07 15 13 349  6.7  8.0  1.24  6.67  4.96 324 1017.4  12.9  12.6  11.2 99.0 99.00
2002 07 15 14 346  6.4  7.5  1.36  6.67  4.85 314 1017.6  12.9  12.8  11.3 99.0 99.00
2002 07 15 15 349  6.8  7.7  1.40  6.67  4.80 326 1017.9  12.9  12.8  10.9 99.0 99.00
2002 07 15 16 358  6.0  7.3  1.29  6.25  4.50 327 1017.9  12.9  12.9  11.2 99.0 99.00
2002 07 15 17 355  6.4  7.4  1.16  6.25  4.57 320 1017.9  12.9  13.2  11.2 99.0 99.00
2002 07 15 18 341  6.2  6.9  1.07  6.25  4.46 304 1017.8  13.3  13.5  11.6 99.0 99.00
2002 07 15 19 343  5.8  6.9  1.03  6.25  4.58 305 1017.9  13.3  13.7  11.6 99.0 99.00
2002 07 15 20 342  5.6  6.6  0.99  6.25  4.70 303 1017.9  13.6  14.1  11.4 99.0 99.00
2002 07 15 21 329  6.7  8.1  0.95  5.88  4.57 304 1017.4  13.7  14.1  12.1 99.0 99.00
2002 07 15 22 329  6.7  7.9  0.91  6.25  4.60 296 1017.2  14.1  14.1  12.5 99.0 99.00
2002 07 15 23 333  6.2  7.3  0.92  5.88  4.54 298 1017.2  14.3  13.7  12.5 99.0 99.00
2002 07 16 00 336  6.1  7.2  0.88  6.25  4.56 306 1016.5  14.4  14.0  12.5 99.0 99.00
2002 07 16 01 329  6.3  7.4  0.97  4.17  4.35 313 1016.4  14.5  14.2  12.5 99.0 99.00
2002 07 16 02 327  5.6  6.8  0.95  6.67  4.41 308 1016.1  14.5  14.4  12.6 99.0 99.00
2002 07 16 03 331  4.5  5.1  0.87  6.25  4.59 318 1016.3  14.5  14.2  12.8 99.0 99.00
2002 07 16 04 327  4.4  5.2  0.84  6.25  4.37 323 1016.3  14.5  14.2  13.1 99.0 99.00
2002 07 16 05 335  3.3  3.8  0.72  6.25  4.40 318 1016.5  14.4  14.1  13.2 99.0 99.00
2002 07 16 06 336  3.7  4.7  0.75  5.88  4.53 317 1016.5  14.3  14.1  12.9 99.0 99.00
2002 07 16 07 324  3.9  4.9  0.66 12.50  5.07 272 1016.4  14.4  14.4  12.9 99.0 99.00
2002 07 16 08 339  3.7  4.7  0.67 12.50  5.12 278 1016.4  14.2  14.4  13.1 99.0 99.00
2002 07 16 09 355  3.9  4.7  0.81  7.69  5.75 295 1016.2  14.1  14.2  13.2 99.0 99.00
2002 07 16 10 347  3.6  4.4  0.98  6.67  6.10 294 1015.9  14.2  14.4  13.1 99.0 99.00
2002 07 16 11 357  2.5  3.6  1.26  8.33  6.68 286 1015.8  14.1  14.4  13.4 99.0 99.00
2002 07 16 12 349  1.9  2.5  1.29  7.14  6.58 292 1016.0  13.9  14.6  13.6 99.0 99.00
2002 07 16 13  50  2.0  2.6  1.31  8.33  6.69 284 1015.9  13.7  14.5  13.6 99.0 99.00
2002 07 16 14  92  1.8  2.3  1.29  8.33  6.77 281 1015.8  13.6  14.4  13.5 99.0 99.00
2002 07 16 15 114  1.8  2.3  1.19  7.69  6.58 282 1016.2  13.6  14.5  13.5 99.0 99.00
2002 07 16 16 119  1.9  2.7  1.29  9.09  6.97 282 1016.4  13.7  14.8  13.6 99.0 99.00
2002 07 16 17 153  2.2  3.0  1.30  9.09  7.12 282 1016.1  13.6  14.9  13.5 99.0 99.00
2002 07 16 18 186  1.1  1.8  1.37  9.09  7.11 283 1016.3  13.7  15.6  13.6 99.0 99.00
2002 07 16 19 193  1.4  2.3  1.24  8.33  7.19 280 1016.4  14.3  15.6  14.2 99.0 99.00
2002 07 16 20 237  0.7  1.8  1.27  8.33  7.29 284 1016.3  14.8  16.3  14.7 99.0 99.00
2002 07 16 21 242  1.1  2.2  1.25  9.09  7.27 282 1016.2  14.9  16.7  14.7 99.0 99.00
2002 07 16 22 247  2.6  3.7  1.36  9.09  7.20 286 1015.9  15.3  17.3  14.8 99.0 99.00
2002 07 16 23 240  1.7  2.5  1.30  8.33  6.84 280 1015.7  15.6  16.7  15.5 99.0 99.00
2002 07 17 00 242  1.8  2.4  1.30  8.33  6.71 280 1015.6  16.5  16.5  15.5 99.0 99.00
2002 07 17 01 258  2.1  3.1  1.25  8.33  6.58 284 1015.2  16.4  16.7  15.6 99.0 99.00
2002 07 17 02 259  2.1  2.7  1.24  8.33  6.44 281 1015.0  16.3  16.7  15.8 99.0 99.00
2002 07 17 03 240  1.9  2.6  1.19  8.33  6.33 278 1015.6  16.0  16.5  14.8 99.0 99.00
2002 07 17 04 259  2.5  3.7  1.14  8.33  6.51 281 1015.7  15.7  16.7  14.1 99.0 99.00
2002 07 17 05 215  3.2  4.9  1.17  8.33  6.51 285 1015.8  15.9  16.7  14.3 99.0 99.00
2002 07 17 06 234  2.9  3.9  1.15  8.33  6.51 281 1015.8  15.9  16.5  14.5 99.0 99.00
2002 07 17 07 230  2.9  3.7  1.21  8.33  6.84 285 1015.8  15.6  16.4  14.5 99.0 99.00
2002 07 17 08 216  2.9  5.2  1.04  8.33  6.52 288 1015.9  15.6  16.0  14.0 99.0 99.00
2002 07 17 09 239  2.2  2.7  1.18  9.09  7.07 284 1015.9  15.6  15.7  14.6 99.0 99.00
2002 07 17 10 238  3.5  4.7  1.16  9.09  6.69 286 1015.7  15.3  15.6  14.5 99.0 99.00
2002 07 17 11 217  4.0  5.3  1.22  8.33  6.74 279 1015.8  15.2  14.9  14.2 99.0 99.00
2002 07 17 12 174  2.9  3.5  1.18  8.33  6.49 279 1015.8  15.2  14.9  14.1 99.0 99.00
2002 07 17 13 172  3.8  4.6  1.12  7.69  6.20 272 1016.1  15.2  15.2  14.4 99.0 99.00
2002 07 17 14 170  4.9  5.9  1.20  8.33  6.23 279 1016.4  14.9  14.9  14.6 99.0 99.00
2002 07 17 15 180  4.9  6.0  1.12  8.33  6.08 280 1016.5  14.9  15.0  14.7 99.0 99.00
2002 07 17 16 174  5.4  6.3  1.07  8.33  5.54 284 1016.7  14.5  15.0  14.4 99.0 99.00
2002 07 17 17 177  4.8  6.5  1.21  8.33  5.52 282 1016.9  14.8  15.0  14.8 99.0 99.00
2002 07 17 18 172  5.6  6.5  1.14  8.33  5.20 280 1017.2  14.9  15.2  14.8 99.0 99.00
2002 07 17 19 178  5.2  6.5  1.24  7.69  5.53 282 1017.4  14.9  14.9  14.9 99.0 99.00
2002 07 17 20 187  4.9  6.0  1.20  8.33  5.78 288 1017.7  15.2  15.2  15.1 99.0 99.00
2002 07 17 21 193  4.8  5.7  1.36  9.09  6.20 285 1017.8  15.3  15.3  15.0 99.0 99.00
2002 07 17 22 196  4.4  5.4  1.35 10.00  5.98 290 1017.6  15.6  15.0  15.3 99.0 99.00
2002 07 17 23 188  4.2  4.9  1.41  8.33  6.00 278 1017.4  15.6  14.9  15.3 99.0 99.00
2002 07 18 00 204  4.6  5.6  1.52  7.69  6.21 271 1017.4  15.6  15.2  15.4 99.0 99.00
2002 07 18 01 197  4.1  4.8  1.56  8.33  5.99 281 1017.3  15.6  15.2  15.5 99.0 99.00
2002 07 18 02 201  4.4  5.2  1.47  9.09  6.26 282 1017.0  15.6  15.6  15.5 99.0 99.00
2002 07 18 03 197  3.7  4.4  1.41  7.69  5.91 279 1017.2  15.3  15.6  15.2 99.0 99.00
2002 07 18 04 195  4.1  4.9  1.41  7.14  6.10 268 1017.3  15.3  15.6  15.2 99.0 99.00
2002 07 18 05 184  4.0  4.8  1.43  7.69  6.04 275 1017.3  15.3  15.6  15.2 99.0 99.00
2002 07 18 06 168  4.4  5.5  1.42  8.33  6.24 281 1017.3  15.2  15.6  15.1 99.0 99.00
2002 07 18 07 178  4.7  5.6  1.50  9.09  6.45 288 1017.3  15.2  15.6  15.1 99.0 99.00
2002 07 18 08 174  4.1  4.8  1.46 10.00  6.41 295 1017.4  15.2  15.6  15.1 99.0 99.00
2002 07 18 09 168  3.6  4.6  1.45  8.33  6.90 281 1017.4  15.2  15.6  15.1 99.0 99.00
2002 07 18 10 168  3.7  4.6  1.57  8.33  7.10 277 1017.3  15.2  15.6  15.2 99.0 99.00
2002 07 18 11 164  4.2  5.0  1.39 10.00  6.52 291 1017.2  15.3  15.6  15.2 99.0 99.00
2002 07 18 12 175  5.4  6.4  1.57  9.09  6.83 289 1017.3  14.9  15.2  14.9 99.0 99.00
2002 07 18 13 173  4.3  5.0  1.51  9.09  6.51 284 1017.4  14.8  15.2  14.8 99.0 99.00
2002 07 18 14 166  4.2  5.6  1.55  9.09  6.59 283 1017.4  14.9  15.2  14.8 99.0 99.00
2002 07 18 15 169  3.9  4.8  1.48  8.33  6.38 274 1017.7  14.9  15.0  14.8 99.0 99.00
2002 07 18 16 167  5.2  6.1  1.51 10.00  6.55 283 1017.9  14.9  14.9  14.9 99.0 99.00
2002 07 18 17 162  5.3  6.6  1.46 10.00  6.61 282 1017.9  14.9  14.8  14.8 99.0 99.00
2002 07 18 18 176  6.1  7.3  1.47  9.09  6.23 284 1018.1  14.8  14.5  14.8 99.0 99.00
2002 07 18 19 190  5.1  6.5  1.40  9.09  6.49 276 1018.1  14.5  14.7  14.4 99.0 99.00
2002 07 18 20 207  1.6  2.1  1.36  9.09  6.50 269 1018.7  14.7  15.2  14.7 99.0 99.00
2002 07 18 21 192  3.5  4.2  1.51  9.09  6.79 278 1018.8  14.9  15.2  14.9 99.0 99.00
2002 07 18 22 246  3.7  5.3  1.34  9.09  6.51 265 1018.8  15.0  15.3  15.0 99.0 99.00
2002 07 18 23 229  3.1  3.9  1.50  9.09  6.64 272 1018.8  15.2  15.6  15.1 99.0 99.00
2002 07 19 00 215  2.5  3.1  1.54  7.69  6.76 284 1018.4  15.6  15.7  15.6 99.0 99.00
2002 07 19 01 203  2.3  3.0  1.45  9.09  6.71 288 1018.0  15.9  15.9  15.8 99.0 99.00
2002 07 19 02 200  1.6  2.1  1.38  9.09  6.67 275 1017.9  16.0  15.9  15.7 99.0 99.00
2002 07 19 03 193  1.6  2.1  1.39  9.09  6.76 283 1018.0  15.9  15.9  15.8 99.0 99.00
2002 07 19 04 192  2.3  2.6  1.40  9.09  6.62 277 1018.1  15.7  15.7  15.6 99.0 99.00
2002 07 19 05 172  2.1  2.6  1.31 10.00  6.54 286 1018.5  15.6  15.7  15.6 99.0 99.00
2002 07 19 06 178  2.3  2.7  1.39  9.09  7.10 282 1018.3  15.6  15.7  15.6 99.0 99.00
2002 07 19 07 227  1.2  1.9  1.35  9.09  6.85 285 1018.6  15.7  15.6  15.6 99.0 99.00
2002 07 19 08 228  2.1  2.3  1.38  9.09  7.36 287 1018.4  15.7  15.6  15.7 99.0 99.00
2002 07 19 09 186  1.1  1.4  1.39  9.09  7.60 279 1018.8  15.6  15.7  15.6 99.0 99.00
2002 07 19 10 174  2.0  2.4  1.34  9.09  7.52 283 1018.5  15.3  15.7  15.2 99.0 99.00
2002 07 19 11 198  1.1  1.4  1.36 10.00  7.57 279 1018.7  15.3  15.7  15.2 99.0 99.00
2002 07 19 12 199  1.8  2.2  1.30  9.09  7.26 280 1018.7  15.3  15.7  15.2 99.0 99.00
2002 07 19 13 199  2.8  3.4  1.34  9.09  7.25 281 1018.8  15.2  15.6  15.2 99.0 99.00
2002 07 19 14 191  1.7  2.0  1.17  9.09  7.27 274 1018.8  15.2  15.3  15.1 99.0 99.00
2002 07 19 15 231  1.4  2.0  1.25  9.09  7.39 274 1019.0  15.3  15.4  15.2 99.0 99.00
2002 07 19 16 240  1.9  2.4  1.17  8.33  7.07 274 1019.5  15.8  15.3  15.7 99.0 99.00
2002 07 19 17 193  2.8  3.2  1.19  9.09  7.16 274 1019.7  15.7  15.3  15.6 99.0 99.00
2002 07 19 18 212  1.9  2.3  1.23  8.33  7.04 272 1020.3  16.0  15.7  15.9 99.0 99.00
2002 07 19 19 222  1.0  1.7  1.16  9.09  6.94 278 1020.4  16.4  15.9  16.3 99.0 99.00
2002 07 19 20 292  2.6  3.5  1.15  8.33  6.79 287 1020.5  16.4  16.4  16.3 99.0 99.00
2002 07 19 21 303  2.9  3.4  1.23  9.09  7.18 277 1020.7  16.5  16.4  16.3 99.0 99.00
2002 07 19 22 322  3.5  4.0  1.09  9.09  7.17 280 1021.0  16.8  16.5  16.1 99.0 99.00
2002 07 19 23 324  3.5  4.0  1.18  9.09  7.04 279 1020.9  17.2  16.7  16.6 99.0 99.00
2002 07 20 00 330  3.7  4.2  1.16  9.09  7.28 267 1020.5  17.2  16.8  16.4 99.0 99.00
2002 07 20 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 07 20 02 338  4.8  5.4  1.33  8.33  7.43 280 1020.4  17.2  16.7  16.2 99.0 99.00
2002 07 20 03 343  5.1  5.9  1.16  8.33  6.67 277 1020.4  16.8  16.7  15.6 99.0 99.00
2002 07 20 04 338  5.3  6.0  1.23  9.09  6.48 273 1020.5  16.7  16.6  16.0 99.0 99.00
2002 07 20 05 338  5.9  7.0  1.17 10.00  6.30 271 1020.5  16.5  16.7  16.1 99.0 99.00
2002 07 20 06 348  5.3  6.7  1.16  9.09  6.16 270 1020.8  16.4  16.5  15.8 99.0 99.00
2002 07 20 07 345  6.1  7.5  1.23  9.09  6.21 278 1020.5  16.0  16.4  15.8 99.0 99.00
2002 07 20 08 350  6.4  7.8  1.28  8.33  5.49 277 1020.5  15.8  16.0  15.4 99.0 99.00
2002 07 20 09 342  8.5  9.9  1.28  8.33  5.34 263 1020.5  15.2  15.9  14.3 99.0 99.00
2002 07 20 10 345  8.4 10.1  1.54  9.09  5.31 275 1020.5  15.1  16.0  14.3 99.0 99.00
2002 07 20 11 345  8.7 10.4  1.52  9.09  5.31 273 1020.5  14.9  15.7  14.0 99.0 99.00
2002 07 20 12 342  9.0 10.6  1.58  9.09  4.87 273 1020.5  14.5  15.3  13.6 99.0 99.00
2002 07 20 13 345  9.3 11.2  1.76  9.09  5.01 272 1020.5  14.1  15.2  13.6 99.0 99.00
2002 07 20 14 339  9.0 10.5  1.70  9.09  5.24 273 1020.8  13.7  14.9  13.2 99.0 99.00
2002 07 20 15 340  8.9 10.6  1.71  8.33  5.45 272 1021.0  14.1  14.9  13.3 99.0 99.00
2002 07 20 16 344  8.2  9.4  1.59  9.09  5.30 264 1021.3  14.1  14.9  13.1 99.0 99.00
2002 07 20 17 344  8.0  9.3  1.76  8.33  5.43 272 1021.8  14.1  14.9  13.2 99.0 99.00
2002 07 20 18 353  7.5  9.0  1.58  9.09  5.23 266 1021.9  14.1  14.9  13.2 99.0 99.00
2002 07 20 19 345  8.3  9.6  1.60  9.09  5.44 272 1021.8  14.1  14.9  13.2 99.0 99.00
2002 07 20 20 348  7.8  9.8  1.68  9.09  5.34 275 1021.9  14.2  14.9  13.0 99.0 99.00
2002 07 20 21 340  7.4  9.3  1.55  5.56  5.17 314 1021.7  14.4  14.4  13.4 99.0 99.00
2002 07 20 22 343  7.9  9.6  1.66  8.33  5.10 281 1021.3  14.4  13.7  13.2 99.0 99.00
2002 07 20 23 346  7.9  9.8  1.70  6.67  5.20 291 1021.2  14.3  14.1  13.4 99.0 99.00
2002 07 21 00 340  8.4 10.0  1.69  8.33  5.24 271 1021.0  14.5  14.1  13.4 99.0 99.00
