YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 10 23 07 147  6.7  8.1  1.52 11.11  6.69 278 1019.4  13.4  13.7 999.0 99.0
98 10 23 08 147  6.8  8.5  1.68 11.11  6.51 292 1019.2  13.3  13.7 999.0 99.0
98 10 23 09 146  6.6  7.8  1.73 12.50  6.80 280 1019.3  13.3  13.7 999.0 99.0
98 10 23 10 145  6.7  9.0  1.52 12.50  6.29 291 1019.2  13.0  13.7 999.0 99.0
98 10 23 11 170  5.7  7.9  1.58 11.11  6.19 288 1019.3  12.9  13.7 999.0 99.0
98 10 23 12 175  5.0  6.1  1.43 10.00  6.04 287 1018.9  12.9  13.7 999.0 99.0
98 10 23 13 141  5.0  6.1  1.35 11.11  6.37 287 1018.5  12.8  13.7 999.0 99.0
98 10 23 14 141  4.8  5.8  1.33 11.11  6.52 282 1017.9  12.6  13.7 999.0 99.0
98 10 23 15 148  5.3  7.0  1.21 11.11  6.33 283 1017.9  12.5  13.7 999.0 99.0
98 10 23 16 118  5.7  7.2  1.17 11.11  6.24 288 1017.5  12.1  14.1 999.0 99.0
98 10 23 17 137  5.9  7.3  1.15 12.50  5.79 280 1017.3  12.1  14.1 999.0 99.0
98 10 23 18 129  5.5  7.0  1.20 12.50  5.99 276 1016.5  11.8  14.0 999.0 99.0
98 10 23 19 137  4.4  5.8  1.17 11.11  5.97 277 1016.3  11.5  14.1 999.0 99.0
98 10 23 20 165  3.9  5.4  1.17 11.11  6.91 279 1015.8  11.6  14.1 999.0 99.0
98 10 23 21 118  3.4  4.3  1.14 12.50  6.76 288 1014.7  11.8  14.1 999.0 99.0
98 10 23 22 112  4.4  5.4  1.22 12.50  6.63 285 1013.4  12.0  14.1 999.0 99.0
98 10 23 23 129  4.5  5.4  1.23 10.00  6.32 284 1012.7  12.2  14.1 999.0 99.0
98 10 24 00 135  5.0  5.8  1.21 10.00  6.12 277 1012.2  12.5  14.1 999.0 99.0
98 10 24 01 133  5.2  6.3  1.23  9.09  6.19 277 1011.2  12.8  14.1 999.0 99.0
98 10 24 02 140  6.3  7.2  1.30  9.09  5.95 276 1010.9  12.9  14.1 999.0 99.0
98 10 24 03 143  7.2  8.3  1.38  6.67  5.77 228 1010.0  13.5  14.1 999.0 99.0
98 10 24 04 142  8.7 10.2  1.48  8.33  5.54 262 1009.2  13.6  14.0 999.0 99.0
98 10 24 05 140  8.4 10.1  1.69  6.67  5.56 239 1008.4  13.7  14.0 999.0 99.0
98 10 24 06 146  7.8  9.1  1.68  6.67  5.52 230 1007.8  14.1  13.7 999.0 99.0
98 10 24 07 148  6.8  8.1  1.70  9.09  5.73 234 1007.4  14.4  13.7 999.0 99.0
98 10 24 08 141  7.8  9.4  1.91  8.33  6.00 224 1006.5  14.4  13.7 999.0 99.0
98 10 24 09 128  8.1  9.7  2.26  9.09  6.34 239 1005.5  14.4  13.7 999.0 99.0
98 10 24 10 131  7.6  9.0  2.33  9.09  6.52 237 1004.7  14.5  13.7 999.0 99.0
98 10 24 11 163 11.2 14.8  2.62  9.09  6.63 222 1004.6  15.2  13.7 999.0 99.0
98 10 24 12 159 12.7 17.0  3.12 10.00  6.88 220 1004.3  14.0  13.7 999.0 99.0
98 10 24 13 160 13.3 16.2  4.18 10.00  7.35 217 1004.2  13.7  13.7 999.0 99.0
98 10 24 14 156 12.5 15.2  4.37 11.11  7.63 219 1004.4  13.7  13.7 999.0 99.0
98 10 24 15 156 11.6 14.6  5.07 11.11  8.16 221 1005.0  14.0  13.6 999.0 99.0
98 10 24 16 164 11.7 14.5  4.96 11.11  8.51 215 1005.5  13.7  13.6 999.0 99.0
98 10 24 17 163 12.4 15.0  4.66 11.11  8.02 214 1006.4  13.7  13.6 999.0 99.0
98 10 24 18 158 10.4 12.9  4.87 11.11  8.10 220 1007.5  13.7  13.4 999.0 99.0
98 10 24 19 165 11.6 13.9  3.63 11.11  7.55 215 1007.2  13.7  13.6 999.0 99.0
98 10 24 20 162  9.9 12.5  4.19 12.50  7.93 213 1007.8  13.7  13.6 999.0 99.0
98 10 24 21 150  9.5 11.0  3.68 12.50  7.48 221 1008.0  13.7  13.6 999.0 99.0
98 10 24 22 159 10.6 13.1  4.11 11.11  8.26 224 1008.1  14.0  13.6 999.0 99.0
98 10 24 23 149 10.0 12.0  4.30 16.67  8.78 274 1008.7  14.1  13.6 999.0 99.0
98 10 25 00 155  9.6 11.2  4.46 16.67  9.24 263 1008.6  13.7  13.6 999.0 99.0
98 10 25 01 157 10.8 13.5  4.27 11.11  8.86 214 1008.8  13.4  13.6 999.0 99.0
98 10 25 02 138  8.8 10.5  4.18 11.11  8.56 214 1009.6  12.9  13.6 999.0 99.0
98 10 25 03 180  6.8  8.6  4.83 14.29  9.63 263 1010.7  13.3  13.6 999.0 99.0
98 10 25 04 169  7.0  8.3  4.44 11.11  9.34 224 1011.5  12.9  13.4 999.0 99.0
98 10 25 05 170  7.5  8.9  4.27 14.29  9.12 271 1011.7  12.9  13.3 999.0 99.0
98 10 25 06 168  8.9 10.7  4.57 14.29  9.22 262 1012.2  12.8  13.3 999.0 99.0
98 10 25 07 174  6.4  7.8  4.70 14.29  9.01 260 1012.8  12.9  13.3 999.0 99.0
98 10 25 08 207  5.3  6.4  4.20 12.50  8.88 254 1013.8  13.6  13.3 999.0 99.0
98 10 25 09 210  5.4  6.9  4.33 12.50  8.69 262 1014.8  13.7  13.4 999.0 99.0
98 10 25 10 215  5.6  7.5  4.11 14.29  8.59 271 1015.7  13.6  13.4 999.0 99.0
98 10 25 11 227  5.3  6.7  4.20 11.11  8.69 251 1016.3  13.5  13.4 999.0 99.0
98 10 25 12 224  5.7  7.5  4.33 14.29  9.04 271 1017.0  13.6  13.4 999.0 99.0
98 10 25 13 216  5.5  6.8  4.17 11.11  8.59 249 1017.7  13.5  13.3 999.0 99.0
98 10 25 14 226  5.4  6.9  4.05 11.11  8.68 236 1018.8  13.6  13.3 999.0 99.0
98 10 25 15 230  5.1  6.9  3.96 14.29  8.86 269 1019.6  13.3  13.4 999.0 99.0
98 10 25 16 225  5.0  6.2  3.76 11.11  8.56 241 1020.5  13.7  13.4 999.0 99.0
98 10 25 17 201  3.1  4.2  3.85 12.50  9.13 267 1021.8  14.1  13.4 999.0 99.0
98 10 25 18 173  3.5  4.6  3.66 14.29  8.67 273 1022.5  13.7  13.3 999.0 99.0
98 10 25 19 180  5.1  6.1  3.64 12.50  9.06 268 1022.9  13.7  13.3 999.0 99.0
98 10 25 20 178  4.7  5.6  4.06 12.50  9.31 273 1023.5  13.6  13.3 999.0 99.0
98 10 25 21 185  4.6  5.6  3.75 12.50  8.93 264 1023.4  13.6  13.3 999.0 99.0
98 10 25 22 183  4.4  5.8  3.72 12.50  8.80 270 1023.4  13.6  13.3 999.0 99.0
98 10 25 23 186  3.9  5.0  3.53 12.50  8.68 265 1023.6  13.6  13.3 999.0 99.0
98 10 26 00 170  3.2  4.0  3.39 10.00  8.45 257 1023.6  13.6  13.3 999.0 99.0
98 10 26 01 161  3.5  4.3  3.03 12.50  8.14 284 1023.7  13.4  13.4 999.0 99.0
98 10 26 02 161  4.2  4.9  3.00 12.50  8.20 273 1023.8  13.4  13.4 999.0 99.0
98 10 26 03 164  4.4  5.4  2.89 12.50  8.19 274 1023.7  13.4  13.4 999.0 99.0
98 10 26 04 169  5.0  6.0  2.88 14.29  8.37 278 1023.6  13.4  13.4 999.0 99.0
98 10 26 05 177  4.9  5.8  2.45 12.50  7.81 278 1023.7  13.4  13.4 999.0 99.0
98 10 26 06 165  4.9  5.7  2.46 12.50  7.99 275 1023.8  13.4  13.4 999.0 99.0
98 10 26 07 160  3.9  5.2  2.44 12.50  8.57 269 1023.8  13.6  13.4 999.0 99.0
98 10 26 08 163  4.2  5.2  2.57 12.50  8.31 273 1023.8  13.6  13.4 999.0 99.0
98 10 26 09 149  4.8  5.8  2.59 12.50  8.39 278 1023.6  13.4  13.4 999.0 99.0
98 10 26 10 149  4.9  6.0  2.92 12.50  8.92 277 1023.3  12.9  13.4 999.0 99.0
98 10 26 11 159  5.8  7.2  2.70 12.50  8.46 278 1022.6  12.6  13.4 999.0 99.0
98 10 26 12 149  5.4  6.5  2.85 12.50  8.55 285 1022.2  12.6  13.3 999.0 99.0
98 10 26 13 148  5.3  6.4  2.67 12.50  8.48 281 1022.0  12.5  13.3 999.0 99.0
98 10 26 14 157  4.2  5.1  2.55 12.50  7.84 288 1021.9  12.5  13.3 999.0 99.0
98 10 26 15 135  3.5  4.5  2.35 12.50  7.65 289 1021.8  12.5  13.4 999.0 99.0
98 10 26 16 142  4.0  5.0  2.50 10.00  8.04 279 1021.5  12.5  13.4 999.0 99.0
98 10 26 17 131  4.6  5.7  2.23 11.11  7.71 288 1021.1  12.1  13.4 999.0 99.0
98 10 26 18 145  2.1  2.8  2.17 11.11  7.67 278 1021.0  12.1  13.4 999.0 99.0
98 10 26 19 229   .4  1.0  2.23 11.11  7.89 281 1020.3  12.9  13.6 999.0 99.0
98 10 26 20 152   .1   .6  2.10 10.00  8.01 275 1019.6  13.4  13.7 999.0 99.0
98 10 26 21 138   .9  1.7  2.26 11.11  8.26 277 1018.7  13.4  13.7 999.0 99.0
98 10 26 22 101  1.9  2.7  2.21 11.11  7.98 276 1017.9  12.9  13.7 999.0 99.0
98 10 26 23  45  1.3  2.1  1.98 11.11  7.92 279 1016.5  12.8  13.7 999.0 99.0
98 10 27 00 322  2.6  3.4  2.16 11.11  8.38 298 1015.7  12.8  13.7 999.0 99.0
98 10 27 01 348  3.9  4.7  2.50 11.11  8.91 287 1014.5  12.2  13.6 999.0 99.0
98 10 27 02 353  4.4  5.5  2.27 12.50  9.17 279 1013.4  12.3  13.6 999.0 99.0
98 10 27 03   2  4.6  5.4  2.40 11.11  9.40 275 1012.8  12.1  13.4 999.0 99.0
98 10 27 04 338  3.6  4.4  2.68 12.50  9.75 275 1011.9  12.1  13.4 999.0 99.0
98 10 27 05 329  2.9  4.1  2.68 12.50  9.91 281 1010.9  12.6  13.3 999.0 99.0
98 10 27 06  23  2.4  3.3  2.91 11.11  9.75 288 1009.8  12.9  13.3 999.0 99.0
98 10 27 07 303  1.8  3.5  3.21 12.50 10.43 295 1009.4  12.9  13.3 999.0 99.0
98 10 27 08 304  5.1  6.3  3.32 11.11 10.18 279 1009.0  12.5  13.3 999.0 99.0
98 10 27 09 305  3.0  4.3  3.10 12.50 10.02 277 1008.8  12.1  13.3 999.0 99.0
98 10 27 10 269  3.7  5.1  3.34 12.50 10.21 274 1008.6  11.8  13.4 999.0 99.0
98 10 27 11 265  2.9  4.6  2.99 14.29  9.98 283 1007.9  11.8  13.4 999.0 99.0
98 10 27 12 261  2.5  4.6  3.18 14.29 10.25 276 1007.4  11.7  13.4 999.0 99.0
98 10 27 13 206  1.2  2.0  2.72 14.29  9.48 290 1007.2  11.8  13.4 999.0 99.0
98 10 27 14 173  2.4  3.1  2.47 12.50  9.53 281 1007.1  12.1  13.4 999.0 99.0
98 10 27 15 175  4.0  4.7  2.30 12.50  9.44 274 1007.1  12.1  13.4 999.0 99.0
98 10 27 16 187  5.4  6.2  2.55 12.50  9.59 275 1007.2  12.2  13.4 999.0 99.0
98 10 27 17 175  6.7  8.2  2.55 12.50  9.60 277 1007.3  12.5  13.4 999.0 99.0
98 10 27 18 175  6.9  8.2  2.30 12.50  8.77 280 1007.3  12.8  13.4 999.0 99.0
98 10 27 19 178  6.1  7.8  2.52 12.50  8.25 283 1007.8  13.3  13.4 999.0 99.0
98 10 27 20 297  7.4  9.1  2.49 12.50  8.39 277 1008.7  10.9  13.4 999.0 99.0
98 10 27 21 316  5.7  7.0  2.27 12.50  7.86 280 1009.0  11.4  13.4 999.0 99.0
98 10 27 22 285  6.0  7.4  2.31 12.50  7.62 276 1009.6  11.6  13.4 999.0 99.0
98 10 27 23 344  7.7  9.2  2.43 12.50  7.74 276 1010.5  11.5  13.3 999.0 99.0
98 10 28 00 338  5.2  6.4  2.69 12.50  7.81 283 1011.7  11.4  13.3 999.0 99.0
98 10 28 01 299  5.5  7.3  2.46 12.50  7.45 280 1011.9  11.8  13.3 999.0 99.0
98 10 28 02 270  5.3  6.5  2.58 12.50  7.79 272 1012.9  12.1  13.3 999.0 99.0
98 10 28 03 270  5.5  6.6  2.40 11.11  7.26 270 1014.1  12.5  13.3 999.0 99.0
98 10 28 04 269  4.4  5.6  2.33 14.29  7.14 301 1014.9  12.5  13.3 999.0 99.0
98 10 28 05 287  6.1  8.9  2.48  9.09  7.38 285 1015.5  11.1  13.2 999.0 99.0
98 10 28 06 282  4.3  6.1  2.58 11.11  7.53 275 1015.8  12.0  13.3 999.0 99.0
98 10 28 07 282  6.4  9.1  2.51 12.50  7.57 273 1016.2  11.9  13.3 999.0 99.0
98 10 28 08 222  6.3  8.5  2.68 11.11  7.72 282 1016.4  11.0  13.0 999.0 99.0
98 10 28 09 300 11.0 13.2  2.87 11.11  7.50 289 1017.0  12.0  12.9 999.0 99.0
98 10 28 10 296  7.6  9.2  2.99 11.11  7.08 292 1017.8  11.7  12.9 999.0 99.0
98 10 28 11 284  7.8 10.2  2.95 11.11  7.23 282 1018.0  11.9  12.9 999.0 99.0
98 10 28 12 299  7.2  9.4  3.04 11.11  7.27 283 1018.3  11.8  12.9 999.0 99.0
98 10 28 13 308  5.5  7.4  2.75 11.11  7.17 297 1018.9  11.8  12.9 999.0 99.0
98 10 28 14 276  4.0  6.2  2.84 11.11  7.51 290 1019.5  11.3  12.9 999.0 99.0
98 10 28 15 302  5.9  8.5  3.02 11.11  7.71 279 1020.3  11.7  12.5 999.0 99.0
98 10 28 16 297  8.5 10.1  3.41 11.11  8.14 281 1020.9  11.4  12.5 999.0 99.0
98 10 28 17 297  3.2  4.4  3.30 12.50  7.88 273 1021.8  11.3  12.5 999.0 99.0
98 10 28 18 251  2.4  4.2  3.12 12.50  8.00 285 1021.9  11.7  12.5 999.0 99.0
98 10 28 19 270   .8  2.4  3.13 12.50  8.42 289 1022.2  11.3  12.6 999.0 99.0
98 10 28 20 263  3.3  4.5  3.02 11.11  8.24 285 1022.3  12.1  12.6 999.0 99.0
98 10 28 21 282  3.5  4.8  3.11 11.11  8.19 296 1022.0  12.0  12.6 999.0 99.0
98 10 28 22 271  2.4  3.7  3.12 11.11  8.30 290 1021.9  12.2  12.8 999.0 99.0
98 10 28 23 284  3.1  4.3  2.65 11.11  7.58 284 1021.9  12.1  12.9 999.0 99.0
98 10 29 00 257  2.4  3.6  2.70 11.11  7.58 282 1022.0  12.1  12.9 999.0 99.0
98 10 29 01 217  1.9  3.1  2.94 11.11  8.06 289 1021.8  11.9  12.8 999.0 99.0
98 10 29 02 217  2.3  3.1 99.00 99.00 99.00 999 1021.9  11.7  12.8 999.0 99.0
98 10 29 03 196  2.5  3.3  2.48 11.11  7.71 282 1021.9  11.7  12.6 999.0 99.0
98 10 29 04 188  3.0  3.8  2.46 11.11  7.59 287 1021.7  11.7  12.6 999.0 99.0
98 10 29 05 185  3.4  4.0  2.60 11.11  8.05 292 1021.7  11.8  12.5 999.0 99.0
98 10 29 06 184  3.7  4.4  2.85 11.11  8.46 304 1021.7  11.8  12.5 999.0 99.0
98 10 29 07 183  4.2  5.2  2.39 11.11  7.98 302 1021.3  12.0  12.5 999.0 99.0
98 10 29 08 173  4.3  5.3  2.43 11.11  8.21 307 1021.0  12.1  12.5 999.0 99.0
98 10 29 09 143  5.9  7.2  2.35 11.11  8.03 289 1020.7  11.3  12.5 999.0 99.0
98 10 29 10 155  6.5  7.7  2.46 11.11  7.48 289 1020.4  11.3  12.5 999.0 99.0
98 10 29 11 158  6.4  7.9  2.44 11.11  7.33 284 1020.1  11.5  12.5 999.0 99.0
98 10 29 12 154  6.8  8.0  2.54 11.11  7.76 287 1019.5  11.3  12.2 999.0 99.0
98 10 29 13 149  7.1  8.9  2.35 11.11  7.85 290 1019.3  11.0  12.1 999.0 99.0
98 10 29 14 146  7.7  9.0  2.33 10.00  7.26 283 1019.0  10.9  12.1 999.0 99.0
98 10 29 15 144  7.6  9.4  2.10 11.11  7.13 283 1018.9  11.0  12.2 999.0 99.0
98 10 29 16 150  7.6  8.9  2.09 10.00  6.98 288 1019.0  11.3  12.5 999.0 99.0
98 10 29 17 149  7.1  9.0  2.02  9.09  6.63 288 1019.1  11.3  12.5 999.0 99.0
98 10 29 18 148  6.9  8.6  2.11 11.11  7.11 300 1019.0  11.0  12.6 999.0 99.0
98 10 29 19 158  6.7  7.9  2.09 10.00  6.91 307 1019.1  11.0  12.8 999.0 99.0
98 10 29 20 143  6.3  7.7  2.23 20.00  7.52 306 1018.7  11.0  12.9 999.0 99.0
98 10 29 21 149  5.8  7.0  2.32 20.00  7.82 289 1018.5  11.4  12.9 999.0 99.0
98 10 29 22 164  4.8  5.9  2.46 20.00  8.31 300 1018.7  11.7  12.9 999.0 99.0
98 10 29 23 165  4.2  5.0  2.86 20.00  8.77 297 1018.4  11.8  12.9 999.0 99.0
98 10 30 00 168  4.2  5.1  2.81 20.00  9.28 289 1018.4  12.0  12.9 999.0 99.0
98 10 30 01 170  4.2  5.1  2.89 20.00  8.83 285 1018.0  12.1  12.9 999.0 99.0
98 10 30 02 168  3.0  3.8  2.97 20.00  9.45 265 1018.1  11.8  12.9 999.0 99.0
98 10 30 03 165  2.7  3.5  2.95 20.00  9.18 278 1018.8  11.8  12.9 999.0 99.0
98 10 30 04 131  2.1  3.5  3.00 20.00  9.85 283 1018.9  11.8  12.9 999.0 99.0
98 10 30 05 128  2.7  3.9  2.84 20.00  9.71 287 1018.8  11.8  12.9 999.0 99.0
98 10 30 06 107  3.1  4.4  3.11 20.00 11.20 296 1019.2  11.8  12.9 999.0 99.0
98 10 30 07 106  3.3  4.8  3.17 20.00 11.14 289 1019.1  11.7  12.8 999.0 99.0
98 10 30 08  84  3.4  5.2  4.02 20.00 12.71 296 1018.9  11.3  12.8 999.0 99.0
98 10 30 09  94  3.4  5.3 99.00 99.00 99.00 999 1019.1  10.6  12.8 999.0 99.0
98 10 30 10  85  4.0  5.9  3.98 16.67 12.12 296 1019.1  10.4  12.8 999.0 99.0
98 10 30 11  84  4.0  5.6  3.89 20.00 11.96 293 1019.0  10.2  12.8 999.0 99.0
98 10 30 12  91  4.4  6.0  4.92 16.67 13.32 295 1018.7  10.0  12.8 999.0 99.0
98 10 30 13  90  2.9  4.7  3.40 16.67 10.69 285 1018.9   9.8  12.6 999.0 99.0
98 10 30 14  90  3.6  5.9  3.42 16.67 10.61 293 1018.7   9.8  12.6 999.0 99.0
98 10 30 15 112  3.8  6.2  3.10 16.67 10.13 287 1018.3  10.2  12.5 999.0 99.0
98 10 30 16 122  4.1  5.4  3.56 16.67 11.08 282 1018.1  10.4  12.5 999.0 99.0
98 10 30 17 154  4.7  6.0  3.76 16.67 11.87 284 1017.8  11.0  12.5 999.0 99.0
98 10 30 18 156  5.9  7.3  3.24 16.67 10.71 280 1017.5  11.0  12.6 999.0 99.0
98 10 30 19 155  4.4  5.3  3.29 16.67 10.64 290 1018.2  11.0  12.6 999.0 99.0
98 10 30 20 156  4.4  6.1  3.42 16.67 10.99 282 1018.1  11.1  12.6 999.0 99.0
98 10 30 21 139  4.1  5.6  3.64 16.67 11.24 289 1017.5  11.0  12.8 999.0 99.0
98 10 30 22 131  5.8  7.3  3.18 16.67 10.63 286 1016.1  11.3  12.9 999.0 99.0
98 10 30 23 135  6.4  7.9  3.40 14.29 10.66 291 1015.5  11.4  12.8 999.0 99.0
98 10 31 00 149  4.9  6.1  3.35 16.67 10.45 283 1015.6  11.8  12.8 999.0 99.0
98 10 31 01 150  5.8  7.2  3.37 16.67 10.54 294 1014.6  11.7  12.7 999.0 99.0
98 10 31 02 157  6.7  7.8  2.95 14.29 10.03 278 1014.1  12.1  12.6 999.0 99.0
98 10 31 03 163  7.9  9.2  2.83 16.67  9.37 278 1013.7  12.1  12.6 999.0 99.0
98 10 31 04 159  9.8 11.4  2.96 16.67  8.67 279 1013.1  12.1  12.6 999.0 99.0
98 10 31 05 153  9.9 11.4  3.01 16.67  8.58 269 1012.5  12.1  12.6 999.0 99.0
98 10 31 06 155 10.4 12.5  2.96 16.67  7.85 286 1012.3  12.1  12.6 999.0 99.0
98 10 31 07 153 11.6 13.7  2.78 16.67  7.13 285 1011.9  12.1  12.8 999.0 99.0
98 10 31 08 158 11.6 13.8  3.06 16.67  7.03 283 1011.5  12.5  12.9 999.0 99.0
98 10 31 09 158 12.4 15.4  2.83 14.29  6.88 273 1011.2  11.8  12.9 999.0 99.0
98 10 31 10 152 12.0 14.4  3.10 14.29  6.91 298 1011.1  11.7  12.9 999.0 99.0
98 10 31 11 149 14.0 17.3  3.37 16.67  6.83 295 1010.4  11.2  13.3 999.0 99.0
98 10 31 12 151 13.6 16.6  3.72 14.29  7.05 285 1010.3  11.0  12.9 999.0 99.0
98 10 31 13 156 14.3 17.2  3.95 14.29  7.17 275 1010.2  11.0  12.9 999.0 99.0
98 10 31 14 157 13.4 16.4  3.95 14.29  7.08 279 1010.3  11.3  12.9 999.0 99.0
98 10 31 15 164 12.3 15.0  4.04  6.67  7.12 197 1010.7  11.7  12.9 999.0 99.0
98 10 31 16 166  7.5 10.0  4.02 14.29  7.60 273 1012.1  12.1  12.9 999.0 99.0
98 10 31 17 165  7.4  8.8  3.54 10.00  7.61 262 1012.6  12.5  13.1 999.0 99.0
98 10 31 18 170  6.5  8.2  3.25 12.50  7.77 283 1012.8  12.6  13.0 999.0 99.0
98 10 31 19 172  4.3  5.5  3.45 14.29  8.03 286 1013.5  13.3  13.4 999.0 99.0
98 10 31 20 221   .9  1.9  3.31 12.50  8.09 284 1013.9  14.1  13.6 999.0 99.0
98 10 31 21 202  3.2  4.2  3.48 12.50  8.33 279 1013.9  14.2  13.7 999.0 99.0
98 10 31 22 191  2.5  3.8  3.35 10.00  8.17 265 1014.2  13.4  13.6 999.0 99.0
98 10 31 23 209  4.9  6.3  3.60 12.50  8.38 277 1014.3  14.1  13.3 999.0 99.0
98 11 01 00 203  4.9  6.1  3.51 11.11  8.16 276 1014.5  14.1  13.3 999.0 99.0
98 11 01 01 195  5.3  6.3  3.70 11.11  8.45 272 1014.7  13.6  13.3 999.0 99.0
98 11 01 02 222  5.7  9.7  3.51 12.50  8.22 273 1015.2  12.1  12.9 999.0 99.0
98 11 01 03 186  4.6  5.7  3.28 12.50  7.99 272 1015.3  12.8  12.8 999.0 99.0
98 11 01 04 188  4.3  5.3  3.48 12.50  8.42 284 1015.4  12.8  12.6 999.0 99.0
98 11 01 05 186  5.1  6.3  3.30 11.11  8.20 289 1015.6  12.9  12.8 999.0 99.0
98 11 01 06 178  5.7  6.8  3.26 12.50  8.32 296 1015.7  12.8  12.6 999.0 99.0
98 11 01 07 194  5.7  7.5  3.27 12.50  8.52 273 1015.7  12.9  12.9 999.0 99.0
98 11 01 08 201  5.7  6.9  3.25 12.50  8.58 272 1015.9  13.3  13.3 999.0 99.0
98 11 01 09 215  6.3  7.7  3.28 12.50  8.46 282 1016.0  12.9  13.3 999.0 99.0
98 11 01 10 197  6.7  8.4  3.50 14.29  8.78 292 1016.2  13.1  12.9 999.0 99.0
98 11 01 11 197  8.2 10.6  4.05 12.50  9.34 286 1016.2  12.9  13.3 999.0 99.0
98 11 01 12 154  4.9  6.4  4.07 12.50  9.50 284 1016.4  11.8  13.3 999.0 99.0
98 11 01 13 178  7.1  8.7  4.51 14.29 10.09 280 1016.1  12.9  12.9 999.0 99.0
98 11 01 14 190  6.5  7.6  4.68 14.29 10.02 281 1016.4  13.0  12.9 999.0 99.0
98 11 01 15 178  6.4  8.2  4.66 14.29 10.13 276 1016.4  12.9  12.8 999.0 99.0
98 11 01 16 180  6.9  7.9  4.62 14.29  9.96 274 1016.7  12.9  12.6 999.0 99.0
98 11 01 17 177  7.3  8.8  4.99 14.29 10.59 277 1016.9  12.9  12.6 999.0 99.0
98 11 01 18 172  7.4  8.6  4.52 14.29  9.73 279 1016.7  12.9  12.6 999.0 99.0
98 11 01 19 191  7.6  9.0  4.67 14.29  9.53 273 1016.8  12.6  12.6 999.0 99.0
98 11 01 20 187  6.5  7.9  4.79 14.29  9.62 278 1017.0  12.7  12.7 999.0 99.0
98 11 01 21 195  7.9  9.9  4.40 14.29  9.20 273 1016.5  12.8  12.7 999.0 99.0
98 11 01 22 191  6.9  8.2  4.90 14.29  9.77 274 1016.5  12.7  12.8 999.0 99.0
98 11 01 23 184  6.0  8.0  4.60 14.29  9.66 276 1016.6  12.6  12.8 999.0 99.0
98 11 02 00 224  6.4  9.4  4.41 14.29  9.42 280 1016.9  12.4  12.8 999.0 99.0
98 11 02 01 205  5.9  6.9  4.33 14.29  9.40 277 1016.8  12.9  12.8 999.0 99.0
98 11 02 02 206  5.6  7.2  3.73 14.29  8.52 278 1016.8  12.9  12.6 999.0 99.0
98 11 02 03 188  4.5  5.3  3.74 14.29  8.88 277 1016.5  12.9  12.6 999.0 99.0
98 11 02 04 167  4.8  5.9  3.59 14.29  8.79 274 1016.3  12.5  12.6 999.0 99.0
98 11 02 05 172  5.2  6.9  3.48 14.29  8.74 275 1016.4  12.1  12.6 999.0 99.0
98 11 02 06 187  5.9  7.0  3.43 12.50  8.91 276 1016.4  12.6  12.6 999.0 99.0
98 11 02 07 185  5.7  7.0  3.26 14.29  8.45 275 1016.4  12.7  12.6 999.0 99.0
98 11 02 08 185  5.5  6.9  3.34 12.50  8.95 274 1016.5  12.5  12.6 999.0 99.0
98 11 02 09 177  5.8  7.1  3.33 12.50  8.44 288 1016.5  12.6  12.6 999.0 99.0
98 11 02 10 175  5.6  6.6  3.26 12.50  8.61 286 1016.4  12.6  12.6 999.0 99.0
98 11 02 11 187  4.1  6.7  3.17 12.50  8.65 273 1016.5  11.7  12.8 999.0 99.0
98 11 02 12 191  4.6  5.6  3.26 12.50  8.50 280 1016.2  11.7  12.8 999.0 99.0
98 11 02 13 174  4.4  5.7  2.96 12.50  7.87 290 1016.0  12.2  12.9 999.0 99.0
98 11 02 14 193  6.5  8.4  3.16 11.11  8.37 275 1015.8  11.9  12.8 999.0 99.0
98 11 02 15 166  5.2  6.5  3.03 11.11  8.08 279 1015.8  12.1  12.8 999.0 99.0
98 11 02 16 165  5.2  6.2  2.59 11.11  7.36 281 1016.1  12.5  12.8 999.0 99.0
98 11 02 17 211  4.5  6.3  2.51 12.50  7.23 266 1016.3  11.9  12.8 999.0 99.0
98 11 02 18 165  3.8  4.6  2.61 12.50  7.96 270 1016.2  11.4  12.8 999.0 99.0
98 11 02 19 148  6.6  8.2  2.34 11.11  7.79 275 1016.1  11.8  12.8 999.0 99.0
98 11 02 20 157  6.0  7.5  2.20 12.50  7.26 282 1015.8  12.1  12.8 999.0 99.0
98 11 02 21 185  5.8  7.8  2.34 11.11  7.54 284 1015.6  12.2  12.8 999.0 99.0
98 11 02 22 153  7.9  9.7  2.28 12.50  7.20 276 1015.3  12.1  12.9 999.0 99.0
98 11 02 23 157  7.4  9.0  2.39 11.11  7.08 272 1015.3  12.5  12.9 999.0 99.0
98 11 03 00 169  5.6  7.2  2.15 11.11  6.67 280 1015.6  11.8  12.9 999.0 99.0
98 11 03 01 166  6.7  7.9  2.34 11.11  7.09 280 1015.2  12.3  12.9 999.0 99.0
98 11 03 02 162  6.7  7.8  2.17 11.11  6.71 276 1014.9  12.5  12.9 999.0 99.0
98 11 03 03 161  5.5  6.6  2.18 11.11  6.95 279 1014.9  12.5  12.9 999.0 99.0
98 11 03 04 155  5.8  7.1  1.97 11.11  6.89 265 1014.8  12.5  12.9 999.0 99.0
98 11 03 05 146  5.0  5.7  1.78 11.11  6.65 269 1014.8  12.5  12.9 999.0 99.0
