#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 04 00 50   8  8.6  9.9  2.28 10.81  6.71 296 1000.9   9.7  12.1   8.1 99.0 99.00
2008 11 04 01 50   7  9.5 11.3  2.17 10.81  6.42 287 1000.5  10.0  12.1   8.6 99.0 99.00
2008 11 04 02 50 359 11.6 14.2  2.44 10.00  6.53 281  999.9  10.0  12.1   8.6 99.0 99.00
2008 11 04 03 50 358 12.4 15.0  2.46 10.00  6.05 286  999.8   9.9  12.1   7.9 99.0 99.00
2008 11 04 04 50 348 12.6 15.2  2.66 10.00  6.02 306  999.8  10.1  12.1   8.1 99.0 99.00
2008 11 04 05 50 356 11.4 13.5  2.66 10.00  5.83 304 1000.2  10.3  12.0   7.5 99.0 99.00
2008 11 04 06 50 339 13.6 16.4  2.79 11.43  5.83 318 1000.6  10.7  12.0   7.6 99.0 99.00
2008 11 04 07 50 330 13.2 16.2  3.00  6.67  5.78 308 1001.2  10.7  12.0   7.1 99.0 99.00
2008 11 04 08 50 327 13.0 15.8  2.83  7.14  5.74 317 1002.1  10.8  12.0   7.0 99.0 99.00
2008 11 04 09 50 319 11.9 14.1  2.83  9.09  5.85 288 1003.2  10.9  12.0   6.6 99.0 99.00
2008 11 04 10 50 323 12.4 16.0  2.99 10.00  5.95 296 1004.2  10.5  12.0   6.5 99.0 99.00
2008 11 04 11 50 317 11.8 13.9  3.13 10.81  6.29 309 1005.2  10.9  11.8   6.0 99.0 99.00
2008 11 04 12 50 305 11.5 14.0  3.34 10.00  6.76 300 1006.5  10.9  11.8   5.7 99.0 99.00
2008 11 04 13 50 301 10.7 13.0  3.47  8.33  6.65 306 1007.6  10.8  11.9   4.7 99.0 99.00
2008 11 04 14 50 295  9.8 12.4  3.42 10.81  6.61 309 1008.3  10.6  11.9   4.8 99.0 99.00
2008 11 04 15 50 297  9.6 11.5  2.99 10.00  6.32 297 1009.2  10.6  11.8   4.2 99.0 99.00
2008 11 04 16 50 298  9.3 11.4  2.95  7.69  6.31 309 1009.9  10.6  11.7   4.0 99.0 99.00
2008 11 04 17 50 300  8.3 10.3  2.92  7.69  6.46 320 1010.9  10.7  11.7   5.6 99.0 99.00
2008 11 04 18 50 278  7.1  9.0  2.80  9.09  6.25 299 1011.5  10.7  11.9   4.9 99.0 99.00
2008 11 04 19 50 272  5.9  7.7  2.70  8.33  6.23 302 1012.1  10.0  11.9   5.1 99.0 99.00
2008 11 04 20 50 303  6.4  7.4  2.77  8.33  6.31 307 1012.3  10.5  11.9   5.0 99.0 99.00
2008 11 04 21 50 279  6.2  7.7  2.55  7.69  6.02 307 1012.9  10.4  11.9   3.5 99.0 99.00
2008 11 04 22 50 270  8.5 10.8  2.47  7.69  6.10 295 1013.3  10.4  11.6   4.8 99.0 99.00
2008 11 05 00 50 290  6.8  8.8  2.51 10.00  6.16 292 1014.8  10.0  11.5   4.1 99.0 99.00
2008 11 05 01 50 269  6.0  7.7  2.42  8.33  6.42 297 1015.5  10.3  11.5   4.6 99.0 99.00
2008 11 05 02 50 308  2.0  3.3  2.33 10.00  6.35 303 1015.8   9.6  11.4   3.4 99.0 99.00
2008 11 05 03 50 264  1.5  2.2  2.34  9.09  6.49 295 1016.2   9.9  11.5   4.5 99.0 99.00
2008 11 05 04 50 259  5.2  8.2  2.31  7.69  6.49 312 1017.0  10.3  11.4   4.3 99.0 99.00
2008 11 05 05 50  48  1.8  2.6  2.16  9.09  6.37 298 1017.3   9.1  11.4   4.0 99.0 99.00
2008 11 05 06 50 114  2.2  3.2  2.17 10.81  6.94 291 1017.4   9.5  11.2   4.4 99.0 99.00
2008 11 05 07 50 138  2.9  4.5  2.25 10.00  7.19 297 1017.6   9.9  11.1   4.7 99.0 99.00
2008 11 05 08 50 172  5.6  9.7  2.09 10.81  6.82 283 1017.7  10.5  11.2   5.5 99.0 99.00
2008 11 05 09 50 161  5.9  7.8  2.12 10.81  6.59 289 1018.0   9.8  11.3   6.5 99.0 99.00
2008 11 05 10 50 158  8.3  9.6  2.00 10.81  6.19 297 1017.8   9.4  11.4   6.9 99.0 99.00
2008 11 05 11 50 156  8.2  9.7  2.24 10.81  6.21 301 1017.5   9.4  11.4   6.8 99.0 99.00
2008 11 05 12 50 155  8.3 10.0  2.12 10.00  5.98 293 1017.5   9.4  11.4   6.4 99.0 99.00
2008 11 05 13 50 148  8.2 10.1  2.17 10.00  6.15 294 1017.5   9.5  11.4   6.7 99.0 99.00
2008 11 05 14 50 154  8.4 10.1  2.13 10.00  6.02 295 1017.2   9.8  11.5   6.7 99.0 99.00
2008 11 05 15 50 105  6.7  9.1  1.96 10.81  5.70 310 1017.5   9.6  11.4   7.1 99.0 99.00
2008 11 05 16 50 117  7.2  9.0  2.01 10.00  5.88 298 1017.7  10.1  11.5   7.5 99.0 99.00
2008 11 05 17 50 114  7.7  9.1  1.91 10.81  5.64 290 1017.7   9.6  11.5   7.6 99.0 99.00
2008 11 05 18 50 137  9.3 11.0  1.83 10.00  5.27 291 1017.2  10.0  11.5   8.7 99.0 99.00
2008 11 05 19 50 142 11.2 13.5  1.91 10.00  5.33 297 1016.3  10.2  11.5   8.7 99.0 99.00
2008 11 05 20 50 147  9.6 11.5  2.05  5.26  5.32 169 1016.2  10.6  11.6   8.9 99.0 99.00
2008 11 05 21 50 142  9.2 11.1  2.23  7.14  5.57 181 1015.7  10.9  11.6   8.5 99.0 99.00
2008 11 05 22 50 103  9.1 11.0  2.21  6.67  5.53 188 1015.0   9.9  11.6   8.8 99.0 99.00
2008 11 05 23 50 105  9.7 11.4  2.08  8.33  5.38 221 1014.6  10.1  11.6   8.6 99.0 99.00
2008 11 06 00 50 111  9.9 11.7 99.00 99.00 99.00 999 1014.1   9.8  11.5   8.9 99.0 99.00
2008 11 06 01 50 115 10.9 12.6  2.59  8.33  5.69 197 1013.9   9.8  11.6   9.0 99.0 99.00
2008 11 06 02 50 113 10.5 12.5  2.63  8.33  5.86 198 1014.2   9.8  11.6   9.2 99.0 99.00
2008 11 06 03 50 119  9.2 11.2  2.70  8.33  5.76 201 1014.1   9.9  11.5   9.5 99.0 99.00
2008 11 06 04 50 142  9.9 12.2  2.81  7.69  5.91 196 1014.1  10.7  11.6  10.2 99.0 99.00
2008 11 06 05 50 155 10.1 12.5  2.98  7.69  5.67 192 1014.4  11.0  11.6  10.5 99.0 99.00
2008 11 06 06 50 159 11.1 13.8  2.81  9.09  5.71 201 1014.4  11.3  11.7  10.9 99.0 99.00
2008 11 06 07 50 165 10.0 11.9  2.52 10.00  5.64 200 1015.1  11.4  11.7  11.0 99.0 99.00
2008 11 06 08 50 165  9.7 11.6  2.45 10.81  5.80 190 1015.1  11.7  11.8  11.3 99.0 99.00
2008 11 06 09 50 164 10.1 11.7  2.41 10.00  5.96 192 1015.3  11.6  11.6  11.2 99.0 99.00
2008 11 06 10 50 178  7.1  8.5  2.55 10.00  6.43 180 1016.0  12.2  11.8  11.8 99.0 99.00
2008 11 06 11 50 197  6.4  7.9  2.51 10.00  6.75 188 1016.3  12.9  12.0  12.5 99.0 99.00
2008 11 06 12 50 187  7.5  9.3  2.49  9.09  6.69 184 1016.5  13.0  12.1  12.6 99.0 99.00
2008 11 06 13 50 184  8.5  9.9  2.42  7.69  6.33 187 1016.6  13.0  12.1  12.7 99.0 99.00
2008 11 06 14 50 194  9.8 12.1  2.41  9.09  5.99 190 1017.2  13.2  12.0  12.8 99.0 99.00
2008 11 06 15 50 195 10.5 12.6  2.40  8.33  5.90 200 1017.6  13.3  11.8  12.9 99.0 99.00
2008 11 06 16 50 190 10.4 11.9  2.81  8.33  5.71 199 1018.2  13.2  11.8  12.9 99.0 99.00
2008 11 06 17 50 190 11.2 13.2 99.00 99.00 99.00 999 1018.8  13.2  11.7  12.9 99.0 99.00
2008 11 06 18 50 186 11.8 13.3  2.80  8.33  5.64 218 1019.3  13.3  11.7  13.0 99.0 99.00
2008 11 06 19 50 193 11.5 13.4  2.85  7.69  5.50 206 1019.6  13.3  11.7  13.0 99.0 99.00
2008 11 06 20 50 192 11.3 13.4  3.14  8.33  5.68 221 1019.8  13.2  11.8  12.9 99.0 99.00
2008 11 06 21 50 193 11.4 13.1  2.89  7.14  5.63 205 1019.9  13.2  11.7  12.9 99.0 99.00
2008 11 06 22 50 196 11.7 13.7  3.09  8.33  5.96 211 1020.1  13.4  11.7  13.0 99.0 99.00
2008 11 06 23 50 197 11.6 14.1  2.93  9.09  5.99 224 1020.4  13.4  11.8  13.1 99.0 99.00
2008 11 07 00 50 197 10.9 12.7  3.22  9.09  6.21 233 1020.9  13.2  11.9  12.9 99.0 99.00
2008 11 07 01 50 194 11.4 13.5  3.13  8.33  6.32 226 1020.9  13.4  12.3  13.1 99.0 99.00
2008 11 07 02 50 194 11.2 13.1  3.07  7.14  6.19 204 1021.4  13.4  12.4  13.1 99.0 99.00
2008 11 07 03 50 195 10.7 13.3  3.41  8.33  6.62 215 1021.5  13.4  12.3  13.0 99.0 99.00
2008 11 07 04 50 195 11.2 13.8  3.20  7.14  6.25 197 1021.8  13.4  12.1  13.1 99.0 99.00
2008 11 07 05 50 191 11.0 12.8  3.28  7.69  6.22 206 1021.9  13.4  12.1  13.0 99.0 99.00
2008 11 07 06 50 194 11.0 13.5  3.33  7.69  6.33 216 1022.1  13.3  12.1  12.9 99.0 99.00
2008 11 07 07 50 198 10.6 13.0  3.38  7.69  6.39 210 1022.1  13.3  12.0  13.0 99.0 99.00
2008 11 07 08 50 195 10.5 12.6  3.14 10.00  6.20 252 1022.1  13.2  11.9  12.9 99.0 99.00
2008 11 07 09 50 196 10.8 12.9  3.28  6.67  6.22 210 1022.1  13.1  11.9  12.7 99.0 99.00
2008 11 07 10 50 192 11.2 13.5  3.08 10.00  6.04 252 1021.9  13.0  11.8  12.7 99.0 99.00
2008 11 07 11 50 193 10.9 13.1  2.98 10.00  5.98 243 1021.7  13.0  11.8  12.7 99.0 99.00
2008 11 07 12 50 184 10.9 12.6  2.92 10.00  5.94 260 1021.5  12.9  11.8  12.6 99.0 99.00
2008 11 07 13 50 183 10.6 12.9  3.19 10.00  6.27 262 1021.1  13.2  12.2  12.9 99.0 99.00
2008 11 07 14 50 182 10.5 12.4  3.03  9.09  6.23 268 1020.9  13.3  12.3  12.9 99.0 99.00
2008 11 07 15 50 180 10.4 12.5  2.94 10.00  6.11 269 1021.0  13.2  12.4  12.8 99.0 99.00
2008 11 07 16 50 180 10.9 12.9  2.96 10.00  6.14 269 1021.0  13.3  12.5  12.8 99.0 99.00
2008 11 07 17 50 171 10.9 12.6  2.85  9.09  5.99 249 1020.4  13.1  12.5  12.7 99.0 99.00
2008 11 07 18 50 172 10.5 12.3  2.87 10.00  6.30 258 1020.1  13.4  12.5  12.8 99.0 99.00
2008 11 07 19 50 171 11.1 13.1  2.61 10.00  5.91 261 1019.5  13.5  12.5  12.5 99.0 99.00
2008 11 07 20 50 172 10.5 13.3  2.63 10.00  5.83 262 1019.1  13.6  12.5  12.4 99.0 99.00
2008 11 07 21 50 170 10.6 12.7  2.61 10.00  5.92 261 1018.5  13.7  12.5  12.2 99.0 99.00
2008 11 07 22 50 169 11.2 13.6  2.67  6.25  5.96 208 1017.6  13.7  12.5  12.0 99.0 99.00
2008 11 07 23 50 175 11.5 14.0  2.66  6.25  5.84 207 1017.0  13.9  12.5  11.7 99.0 99.00
2008 11 08 00 50 176 10.7 12.9  2.63  6.25  5.83 198 1016.6  13.6  12.5  11.9 99.0 99.00
2008 11 08 01 50 170 10.5 12.9  2.64 10.00  5.92 258 1015.8  13.5  12.4  11.9 99.0 99.00
2008 11 08 02 50 169 11.4 13.3  2.68  7.14  5.73 231 1014.9  13.4  12.4  11.9 99.0 99.00
2008 11 08 03 50 159 11.7 13.5  2.75 10.00  5.83 253 1013.4  13.4  12.4  11.9 99.0 99.00
2008 11 08 04 50 168 11.9 13.8  2.71 10.00  5.68 253 1013.0  13.5  12.4  11.9 99.0 99.00
2008 11 08 05 50 169 11.8 14.3  2.72  9.09  5.56 252 1012.4  13.5  12.5  11.9 99.0 99.00
2008 11 08 06 50 166 12.7 16.4  3.03  5.88  5.70 197 1011.3  13.4  12.5  12.0 99.0 99.00
2008 11 08 07 50 163 12.1 14.5  3.25  9.09  6.14 250 1010.2  13.0  12.5  12.3 99.0 99.00
2008 11 08 08 50 171 14.1 17.4  3.34  9.09  6.21 244 1009.1  13.1  12.5  12.4 99.0 99.00
2008 11 08 09 50 177 14.2 17.7  3.14  9.09  6.20 247 1008.3  13.2  12.6  12.7 99.0 99.00
2008 11 08 10 50 182 13.2 16.5  3.76  9.09  6.52 246 1007.5  13.4  12.7  12.8 99.0 99.00
2008 11 08 11 50 176 13.9 16.5  3.86  9.09  6.78 249 1006.6  13.5  12.7  12.7 99.0 99.00
2008 11 08 12 50 176 14.2 16.3  3.70  7.69  6.65 203 1005.5  13.4  12.8  12.9 99.0 99.00
2008 11 08 13 50 177 14.3 16.7  3.80  8.33  6.69 222 1004.4  13.3  12.8  12.9 99.0 99.00
2008 11 08 14 50 188 12.9 15.1  4.04 10.00  6.85 241 1004.0  13.3  12.8  12.9 99.0 99.00
2008 11 08 15 50 199 13.4 16.1  3.72  9.09  6.58 235 1004.2  13.6  12.7  12.8 99.0 99.00
2008 11 08 16 50 192 13.2 15.8  3.81  9.09  6.63 236 1004.4  13.9  12.7  12.4 99.0 99.00
2008 11 08 17 50 192 11.5 14.7  4.42 10.00  7.12 236 1004.8  13.4  12.7  12.4 99.0 99.00
2008 11 08 18 50 190 12.0 14.8  4.36 10.00  7.12 237 1004.9  13.7  12.7  12.3 99.0 99.00
2008 11 08 19 50 189 11.2 13.5  3.99  9.09  7.12 214 1004.8  13.6  12.8  12.3 99.0 99.00
2008 11 08 20 50 190 11.3 14.6  4.23 10.00  7.27 235 1004.7  13.4  12.9  12.1 99.0 99.00
2008 11 08 21 50 191  8.4 10.4  4.37 11.43  7.56 242 1005.0  13.3  12.9  12.2 99.0 99.00
2008 11 08 22 50 189  9.8 11.8  4.07 11.43  7.70 249 1004.7  13.0  13.0  11.7 99.0 99.00
2008 11 08 23 50 192  8.6 10.7  4.09 11.43  7.67 241 1005.1  12.7  12.9  11.0 99.0 99.00
2008 11 09 00 50 195  9.4 11.6  4.47 11.43  7.84 249 1005.3  12.5  12.9  10.6 99.0 99.00
2008 11 09 01 50 190  9.6 12.5  4.48 10.81  8.33 246 1005.5  12.6  12.9  10.3 99.0 99.00
2008 11 09 02 50 192  9.6 11.4  4.31 10.81  8.28 245 1006.0  12.5  12.8  10.4 99.0 99.00
2008 11 09 03 50 194 11.9 14.6  4.66 12.90  8.49 245 1005.9  12.3  12.8  10.3 99.0 99.00
2008 11 09 04 50 186 10.3 12.4  5.21 12.12  8.67 245 1006.3  11.8  12.8  11.2 99.0 99.00
2008 11 09 05 50 188  8.2  9.8  4.62 14.81  8.41 243 1006.8  12.3  12.8  11.9 99.0 99.00
2008 11 09 06 50 277  5.2  6.8  4.39 12.12  8.47 248 1007.5  12.3  12.8  11.8 99.0 99.00
2008 11 09 07 50 278  6.6  8.4  4.43 13.79  9.03 257 1007.8  12.4  12.8  11.2 99.0 99.00
2008 11 09 08 50 278  7.6  9.7  4.57 13.79  9.15 256 1008.3  12.0  12.8  11.0 99.0 99.00
2008 11 09 09 50 273  6.7  8.2  4.54 13.79  9.43 258 1008.6  11.7  12.8  11.0 99.0 99.00
2008 11 09 10 50 278  7.9 11.7  5.50 13.79 10.25 260 1008.7  11.6  12.8  10.7 99.0 99.00
2008 11 09 11 50 267  8.8 10.7  5.31 12.90 10.01 264 1008.6  11.8  12.8  10.0 99.0 99.00
2008 11 09 12 50 256  8.8 10.6  4.80 13.79  9.14 268 1008.3  11.8  12.8  10.1 99.0 99.00
2008 11 09 13 50 252  9.9 12.5  6.06 13.79  9.67 282 1008.1  11.7  12.8  10.8 99.0 99.00
2008 11 09 14 50 278  9.7 12.7  5.68 12.90  8.94 276 1008.1  11.6  12.8  11.2 99.0 99.00
2008 11 09 15 50 286 10.7 13.6  5.95 13.79  9.25 284 1008.6  11.4  12.8  10.8 99.0 99.00
2008 11 09 16 50 276 10.1 12.3  6.01 12.90  9.19 287 1008.9  11.4  12.8  10.6 99.0 99.00
2008 11 09 17 50 269 11.1 13.6  5.85 12.90  8.86 288 1008.9  11.1  12.8  10.7 99.0 99.00
2008 11 09 18 50 279 12.3 14.1  5.73 11.43  8.74 279 1009.3  11.0  12.8  10.5 99.0 99.00
2008 11 09 19 50 288 11.7 15.1  5.24 12.90  8.24 289 1009.8  10.9  12.8  10.3 99.0 99.00
2008 11 09 20 50 283 11.0 13.6  4.87 12.90  7.85 289 1010.3  11.2  12.8  10.0 99.0 99.00
2008 11 09 21 50 282  9.9 12.1  4.76 12.12  8.10 293 1011.0  11.2  12.8   9.5 99.0 99.00
2008 11 09 22 50 283  8.2 10.1  4.41 12.90  7.95 287 1011.5  11.0  12.7   9.3 99.0 99.00
2008 11 09 23 50 280  7.7  9.2  4.05 11.43  7.87 295 1011.9  10.8  12.7   8.6 99.0 99.00
2008 11 10 00 50 254  4.3  7.9  3.56 12.12  8.02 293 1011.8  10.6  12.7   7.6 99.0 99.00
2008 11 10 01 50 250  6.4  8.2  3.35 12.12  8.01 276 1012.3  10.8  12.7   8.2 99.0 99.00
2008 11 10 02 50 235  4.3  5.3  3.52 12.12  8.05 279 1012.2  10.8  12.7   8.4 99.0 99.00
2008 11 10 03 50 229  8.2 11.1  3.58 11.43  8.02 282 1012.4  10.2  12.7   8.9 99.0 99.00
2008 11 10 04 50 224  7.3  9.0  3.31 10.81  7.91 287 1012.3  11.0  12.7   8.3 99.0 99.00
2008 11 10 05 50 229  8.5 10.4  3.22 11.43  7.45 292 1012.7  11.7  12.7   6.9 99.0 99.00
2008 11 10 06 50 212  8.0  9.3  3.16 10.81  7.07 306 1012.3  11.7  12.7   7.6 99.0 99.00
2008 11 10 07 50 203  9.2 11.2  2.93 10.81  6.85 291 1012.3  11.9  12.7   8.3 99.0 99.00
2008 11 10 08 50 196 10.1 12.0  3.03 10.00  6.76 288 1012.3  11.6  12.7   8.7 99.0 99.00
2008 11 10 09 50 192 11.1 13.3  2.71 10.81  6.23 280 1012.2  11.8  12.7   9.5 99.0 99.00
2008 11 10 10 50 194 11.5 14.1  2.71 10.81  6.13 281 1012.2  11.6  12.7  10.2 99.0 99.00
2008 11 10 11 50 288  2.5  4.4  2.58 10.00  5.90 289 1013.4  10.2  12.7   9.7 99.0 99.00
2008 11 10 12 50 224  2.1  2.8  2.27 10.81  5.94 280 1013.7  11.0  12.6   8.8 99.0 99.00
2008 11 10 13 50 205  3.6  4.6  2.29 10.81  5.98 280 1014.2  11.6  12.6   8.8 99.0 99.00
2008 11 10 14 50 233  2.7  3.5  2.14 10.81  6.30 264 1014.5  11.8  12.6   9.2 99.0 99.00
2008 11 10 15 50 264  2.3  3.4  2.12 10.00  6.31 277 1015.4  12.1  12.6   9.2 99.0 99.00
2008 11 10 16 50 314  4.2  4.9  2.21 10.00  6.62 284 1015.7  12.3  12.6   7.5 99.0 99.00
2008 11 10 17 50 305  3.4  4.5  2.30 10.00  6.89 274 1016.5  12.4  12.7   8.4 99.0 99.00
2008 11 10 18 50 271  2.0  2.9  2.30  7.14  6.52 259 1017.5  12.6  12.7   7.5 99.0 99.00
2008 11 10 19 50 259  2.6  3.5  2.17  8.33  6.51 279 1017.5  12.6  12.8   7.3 99.0 99.00
2008 11 10 20 50 193  3.3  4.0  2.19  9.09  6.61 284 1017.3  12.6  12.9   7.7 99.0 99.00
2008 11 10 21 50 198  3.7  4.3  2.25  9.09  6.63 277 1017.4  12.4  12.9   7.5 99.0 99.00
2008 11 10 22 50 202  5.1  6.0  2.60  9.09  6.84 274 1017.4  12.3  12.9   8.4 99.0 99.00
2008 11 10 23 50 183  5.1  6.1  2.64  8.33  6.95 278 1017.3  12.3  12.8   8.7 99.0 99.00
2008 11 11 00 50 191  6.9  8.0  2.36  9.09  6.42 270 1017.2  12.3  12.8   8.6 99.0 99.00
2008 11 11 01 50 200  7.3  8.5  2.54  7.69  6.57 272 1016.9  12.3  12.7   8.8 99.0 99.00
2008 11 11 02 50 200  7.3  8.7  2.25  9.09  6.30 272 1016.6  12.3  12.7   8.7 99.0 99.00
2008 11 11 03 50 200  8.1  9.8  2.28  9.09  6.19 272 1016.0  12.4  12.7   8.9 99.0 99.00
2008 11 11 04 50 197  9.0 10.1  2.18  9.09  6.04 265 1015.4  12.4  12.7   9.3 99.0 99.00
2008 11 11 05 50 196  8.9 11.0  2.20  8.33  6.05 262 1015.2  12.3  12.7   9.5 99.0 99.00
2008 11 11 06 50 193 10.6 13.0  2.34 13.79  6.13 283 1014.8  12.1  12.7   9.2 99.0 99.00
2008 11 11 07 50 183 11.2 14.0  2.49 12.90  6.23 263 1013.9  12.0  12.7   8.7 99.0 99.00
2008 11 11 08 50 192 11.3 14.1  2.60 12.90  6.18 268 1013.3  11.7  12.7   9.1 99.0 99.00
2008 11 11 09 50 180 13.9 17.6  2.93 10.81  6.24 265 1011.5  11.5  12.7   8.6 99.0 99.00
2008 11 11 10 50 181 16.1 19.2  3.42 10.81  6.53 260 1010.2  11.0  12.7   9.2 99.0 99.00
2008 11 11 11 50 180 16.7 20.5  3.89 12.12  6.46 275 1008.5  11.2  12.7   9.5 99.0 99.00
2008 11 11 12 50 180 16.7 21.6  4.33 11.43  6.73 271 1007.1  11.4  12.6  10.1 99.0 99.00
2008 11 11 13 50 186 16.3 19.8  4.60  7.69  6.83 205 1007.3  11.9  12.7  11.1 99.0 99.00
2008 11 11 14 50 188 15.6 18.6  4.82  8.33  7.04 208 1007.4  12.1  12.6  11.5 99.0 99.00
2008 11 11 15 50 195 12.0 14.3  4.97  8.33  7.19 211 1008.1  12.5  12.6  12.1 99.0 99.00
2008 11 11 16 50 208 10.1 12.2  4.83  8.33  7.13 210 1008.6  12.8  12.6  12.4 99.0 99.00
2008 11 11 17 50 224  7.3  8.8  4.78  9.09  7.56 213 1010.2  13.0  12.5  12.6 99.0 99.00
2008 11 11 18 50 242  5.9  7.0  4.89  9.09  7.63 208 1011.2  12.9  12.5  12.6 99.0 99.00
2008 11 11 19 50 235  5.7  7.2  4.29 12.90  7.81 281 1011.0  12.7  12.5  12.5 99.0 99.00
2008 11 11 20 50 231  4.9  6.3  4.51 10.00  8.05 247 1012.1  12.8  12.6  12.5 99.0 99.00
2008 11 11 21 50 216  3.8  5.0  4.30 10.00  8.40 209 1012.5  12.7  12.6  12.4 99.0 99.00
2008 11 11 22 50 193  3.3  4.3  4.17 12.90  8.59 281 1013.0  12.6  12.6  12.2 99.0 99.00
2008 11 11 23 50 153  3.6  4.6  4.23 12.90  8.63 285 1012.8  12.7  12.6  12.4 99.0 99.00
2008 11 12 00 50 150  4.8  6.2  4.33 12.90  8.81 279 1012.2  12.8  12.6  12.4 99.0 99.00
2008 11 12 01 50 182  7.3  8.6  4.51 13.79  8.88 288 1011.6  12.9  12.6  12.6 99.0 99.00
2008 11 12 02 50 190  9.7 12.1  4.54 12.90  8.79 280 1010.5  13.1  12.6  12.8 99.0 99.00
2008 11 12 03 50 211  9.4 11.1  4.76 13.79  8.58 278 1011.2  13.3  12.7  13.0 99.0 99.00
2008 11 12 04 50 217 10.5 12.5  4.27 13.79  8.07 274 1011.3  13.4  12.7  13.1 99.0 99.00
2008 11 12 05 50 215 11.5 13.5  4.81 13.79  7.93 277 1011.6  13.5  12.7  13.1 99.0 99.00
2008 11 12 06 50 213 11.7 14.2  4.55 12.90  7.39 279 1012.6  13.4  12.6  13.1 99.0 99.00
2008 11 12 07 50 218 12.4 15.4  4.78 12.90  7.53 276 1013.1  13.6  12.6  13.3 99.0 99.00
2008 11 12 08 50 213 12.5 15.2 99.00 99.00 99.00 999 1012.5  13.6  12.5  13.3 99.0 99.00
2008 11 12 09 50 218 12.8 15.9  4.41  9.09  7.32 216 1012.6  13.8  12.4  13.4 99.0 99.00
2008 11 12 10 50 220 12.4 14.8  4.18 12.90  6.98 271 1012.8  13.7  12.3  13.3 99.0 99.00
2008 11 12 11 50 224 11.6 14.0  3.95 13.79  7.09 285 1013.5  13.6  12.4  13.2 99.0 99.00
2008 11 12 12 50 228 10.9 13.1  4.27 12.90  7.56 278 1013.8  13.5  12.4  13.1 99.0 99.00
2008 11 12 13 50 226 10.7 13.0  4.13 13.79  7.57 275 1014.5  13.4  12.3  13.1 99.0 99.00
2008 11 12 14 50 228  9.2 11.1  3.70 13.79  7.44 273 1014.7  13.3  12.4  13.0 99.0 99.00
2008 11 12 15 50 229  9.3 11.4  4.03 12.90  7.93 279 1015.1  13.3  12.5  13.0 99.0 99.00
2008 11 12 16 50 234  8.2 10.0  3.88 11.43  7.99 274 1016.0  13.3  12.5  12.9 99.0 99.00
2008 11 12 17 50 230  7.4  9.3  4.19 12.90  8.16 278 1016.2  13.3  12.5  12.9 99.0 99.00
2008 11 12 18 50 228  5.9  7.5  4.21 11.43  8.46 280 1016.4  13.1  12.5  12.7 99.0 99.00
2008 11 12 19 50 238  4.3  5.6  3.88 10.81  8.04 275 1016.1  12.9  12.6  12.6 99.0 99.00
2008 11 12 20 50 235  4.5  5.9  4.24 12.12  8.35 274 1015.0  12.7  12.5  12.4 99.0 99.00
2008 11 12 21 50 254  3.9  5.4  3.77 12.90  7.78 277 1014.4  12.7  12.5  12.4 99.0 99.00
2008 11 12 22 50 285  4.2  5.9  4.11 12.90  8.06 283 1014.5  12.2  12.5  11.9 99.0 99.00
2008 11 12 23 50 296  4.1  5.8  4.08 12.12  7.51 284 1014.3  12.3  12.5  11.9 99.0 99.00
2008 11 13 00 50 288  3.5  4.7  4.53 11.43  7.98 287 1014.5  12.0  12.5  11.7 99.0 99.00
2008 11 13 01 50 298  4.4  5.6  4.41 12.12  7.64 273 1015.4  12.1  12.4  11.7 99.0 99.00
2008 11 13 02 50 316  4.4  5.9  4.00 12.12  7.70 281 1015.4  11.8  12.4  11.4 99.0 99.00
2008 11 13 03 50 304  5.5  7.0  3.82 12.12  7.93 280 1016.7  11.9  14.1  11.6 99.0 99.00
2008 11 13 04 50 295  4.6  5.9  3.72 12.12  8.07 281 1017.4  12.0  13.4  11.7 99.0 99.00
2008 11 13 05 50 280  3.9  5.2  3.84 12.90  8.37 279 1018.2  12.1  13.3  11.6 99.0 99.00
2008 11 13 06 50 271  6.0  7.5  3.49 12.90  8.37 270 1019.3  12.6  13.1  11.6 99.0 99.00
2008 11 13 07 50 281  6.7  8.1  3.97 12.90  9.06 276 1019.9  12.6  13.0  11.5 99.0 99.00
2008 11 13 08 50 299  6.7  8.3  3.79 12.90  8.92 281 1020.8  12.5  12.9  11.2 99.0 99.00
2008 11 13 09 50 306  7.0  8.8  3.90 13.79  9.08 282 1021.6  12.4  12.9  10.7 99.0 99.00
2008 11 13 10 50 334  7.2  9.2  4.02 12.90  9.12 285 1022.6  11.6  12.9   9.7 99.0 99.00
2008 11 13 11 50 331  9.6 11.4  4.39 12.90  9.00 278 1023.7  11.8  12.9 999.0 99.0 99.00
2008 11 13 12 50 335  8.2  9.8  4.24 12.90  8.72 277 1025.2  11.6  13.0   6.7 99.0 99.00
2008 11 13 13 50 328  8.8 10.9  4.21 11.43  8.56 277 1026.1  11.5  13.0   7.4 99.0 99.00
2008 11 13 14 50 333  8.3 10.7  4.35 12.90  8.41 277 1027.3  11.5  12.9   6.6 99.0 99.00
2008 11 13 15 50 340  7.9  9.7  4.24 12.12  8.31 285 1028.4  11.4  13.0   5.9 99.0 99.00
