#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC   mi    ft
2004 09 22 19 00 113  1.4  2.1  1.19  9.09  7.19 304 1020.6  14.4 999.0 999.0 99.0 99.00
2004 09 22 20 00 149  1.5  2.1  1.12  8.33  6.81 304 1020.5  14.4 999.0 999.0 99.0 99.00
2004 09 22 21 00  78  1.6  2.4  1.14 16.67  6.70 220 1020.2  14.4 999.0 999.0 99.0 99.00
2004 09 22 22 00  71  1.4  1.9  1.20  8.33  6.96 303 1019.7  14.5 999.0 999.0 99.0 99.00
2004 09 22 23 00 116  1.6  2.4  1.22  7.14  6.85 287 1019.6  14.9 999.0 999.0 99.0 99.00
2004 09 23 00 00 108  1.9  2.7  1.33 16.67  7.29 206 1019.0  14.9 999.0 999.0 99.0 99.00
2004 09 23 01 00 159  1.1  1.6  1.21 16.67  7.01 199 1019.4  15.0 999.0 999.0 99.0 99.00
2004 09 23 02 00 149  2.0  2.7  1.19 11.11  6.99 291 1019.0  14.9 999.0 999.0 99.0 99.00
2004 09 23 03 00 162  2.8  3.4  1.25 16.67  7.18 203 1019.3  15.2 999.0 999.0 99.0 99.00
2004 09 23 04 00 149  3.8  4.4  1.30 10.00  7.14 311 1019.1  15.2 999.0 999.0 99.0 99.00
2004 09 23 05 00 164  3.6  4.4  1.36  9.09  7.44 305 1019.5  15.3 999.0 999.0 99.0 99.00
2004 09 23 06 00 166  4.1  5.1  1.39  9.09  7.52 306 1019.4  15.6 999.0 999.0 99.0 99.00
2004 09 23 07 00 172  3.7  4.9  1.80 10.00  8.13 307 1019.5  15.7 999.0 999.0 99.0 99.00
2004 09 23 08 00 184  4.3  5.2  1.50 10.00  7.99 307 1019.4  15.7 999.0 999.0 99.0 99.00
2004 09 23 09 00 334  6.2  7.3  1.46 10.00  7.77 310 1019.8  14.8 999.0 999.0 99.0 99.00
2004 09 23 10 00 328  6.5  8.3  1.42  9.09  6.85 312 1020.4  15.2 999.0 999.0 99.0 99.00
2004 09 23 11 00 342  7.2  8.2  1.41 11.11  6.52 313 1020.4  15.2 999.0 999.0 99.0 99.00
2004 09 23 12 00 348  6.0  7.0  1.57 11.11  6.23 309 1020.4  15.0 999.0 999.0 99.0 99.00
2004 09 23 13 00 350  5.6  6.5  1.57 11.11  6.40 307 1020.5  15.1 999.0 999.0 99.0 99.00
2004 09 23 14 00 340  6.5  7.9  1.74 10.00  6.80 309 1020.9  14.9 999.0 999.0 99.0 99.00
2004 09 23 15 00 342  5.9  7.2  1.93 11.11  7.16 306 1021.1  14.9 999.0 999.0 99.0 99.00
2004 09 23 16 00 349  4.9  5.7  2.01 10.00  7.39 309 1021.7  14.9 999.0 999.0 99.0 99.00
2004 09 23 17 00 356  5.0  5.9  1.96 10.00  7.34 307 1022.1  14.9 999.0 999.0 99.0 99.00
2004 09 23 18 00 356  4.7  5.6  2.03 10.00  7.23 311 1022.4  14.9 999.0 999.0 99.0 99.00
2004 09 23 19 00  14  3.9  5.2  1.87 10.00  6.95 313 1022.6  15.0 999.0 999.0 99.0 99.00
2004 09 23 20 00   7  3.7  4.4  1.93 10.00  7.08 309 1022.4  15.1 999.0 999.0 99.0 99.00
2004 09 23 21 00 358  4.3  5.1  1.86 10.00  7.23 312 1022.4  15.1 999.0 999.0 99.0 99.00
2004 09 23 22 00 348  4.9  5.9  1.93 11.11  7.56 312 1022.1  15.2 999.0 999.0 99.0 99.00
2004 09 23 23 00 352  5.8  6.5  1.69 10.00  7.44 307 1022.0  15.2 999.0 999.0 99.0 99.00
2004 09 24 00 00 348  6.3  7.3  1.78 10.00  7.13 304 1021.4  15.2 999.0 999.0 99.0 99.00
2004 09 24 01 00 350  6.3  7.6  1.80 11.11  7.11 306 1021.0  15.4 999.0 999.0 99.0 99.00
2004 09 24 02 00 350  6.7  7.8  1.77 11.11  7.24 307 1020.5  15.2 999.0 999.0 99.0 99.00
2004 09 24 03 00 358  7.0  8.3  1.70 11.11  6.88 312 1020.3  15.2 999.0 999.0 99.0 99.00
2004 09 24 04 00  10  6.3  7.5  1.80 11.11  7.09 306 1020.2  15.2 999.0 999.0 99.0 99.00
2004 09 24 05 00   4  6.7  7.8  1.70 11.11  6.77 310 1019.9  15.2 999.0 999.0 99.0 99.00
2004 09 24 06 00 354  7.3  8.6  1.77 10.00  6.98 303 1019.9  15.3 999.0 999.0 99.0 99.00
2004 09 24 07 00 352  7.9  9.2  2.02 11.11  6.94 309 1019.7  15.2 999.0 999.0 99.0 99.00
2004 09 24 08 00 356  7.4  8.4  2.00 10.00  6.89 306 1019.5  15.2 999.0 999.0 99.0 99.00
2004 09 24 09 00 355  6.2  7.4  2.05 10.00  7.29 306 1019.5  15.3 999.0 999.0 99.0 99.00
2004 09 24 10 00 360  5.3  6.2  1.90 10.00  6.97 304 1019.4  15.2 999.0 999.0 99.0 99.00
2004 09 24 11 00   4  4.7  5.6  1.77 10.00  7.20 300 1019.1  15.1 999.0 999.0 99.0 99.00
2004 09 24 12 00   2  4.8  5.6  2.00 10.00  7.77 302 1019.0  14.9 999.0 999.0 99.0 99.00
2004 09 24 13 00  13  4.2  4.9  2.05 11.11  7.92 306 1018.9  14.8 999.0 999.0 99.0 99.00
2004 09 24 14 00   6  3.8  4.5  1.89 11.11  8.07 305 1018.9  14.5 999.0 999.0 99.0 99.00
2004 09 24 15 00   6  4.2  4.8  2.16 11.11  7.87 303 1019.2  14.5 999.0 999.0 99.0 99.00
2004 09 24 16 00   3  4.6  5.6  2.24 11.11  8.04 303 1019.2  14.5 999.0 999.0 99.0 99.00
2004 09 24 17 00  23  4.0  5.1  1.91 11.11  7.51 302 1019.3  14.2 999.0 999.0 99.0 99.00
2004 09 24 18 00  32  2.9  3.8  2.06 11.11  7.78 294 1019.3  14.1 999.0 999.0 99.0 99.00
2004 09 24 19 00   4  2.9  3.6  1.54 11.11  6.45 295 1019.2  14.5 999.0 999.0 99.0 99.00
2004 09 24 20 00   8  2.8  3.5  1.94 11.11  7.44 293 1019.0  14.8 999.0 999.0 99.0 99.00
2004 09 24 21 00 352  3.8  4.5  1.49 11.11  6.98 295 1018.8  15.2 999.0 999.0 99.0 99.00
2004 09 24 22 00 331  5.7  6.6  1.49 10.00  7.14 301 1018.2  15.6 999.0 999.0 99.0 99.00
2004 09 24 23 00 332  7.1  8.6  1.48 10.00  7.21 296 1018.1  15.6 999.0 999.0 99.0 99.00
2004 09 25 00 00 330  8.2  9.5  1.82 10.00  7.16 297 1017.9  15.7 999.0 999.0 99.0 99.00
2004 09 25 01 00 329  7.7  8.9  1.69 10.00  6.20 293 1017.4  15.5 999.0 999.0 99.0 99.00
2004 09 25 02 00 332  7.5  8.7  2.01 10.00  6.63 293 1017.3  15.3 999.0 999.0 99.0 99.00
2004 09 25 03 00 337  6.8  8.2  1.90 10.00  6.39 299 1017.3  15.2 999.0 999.0 99.0 99.00
2004 09 25 04 00 344  6.0  7.0  2.04 10.00  6.80 297 1017.4  15.2 999.0 999.0 99.0 99.00
2004 09 25 05 00 340  5.2  6.0  1.99 10.00  6.82 291 1017.4  15.1 999.0 999.0 99.0 99.00
2004 09 25 06 00 346  5.7  6.7  1.96 11.11  6.85 298 1017.3  15.2 999.0 999.0 99.0 99.00
2004 09 25 07 00 352  5.5  6.5  1.78 11.11  6.72 302 1017.3  15.2 999.0 999.0 99.0 99.00
2004 09 25 08 00 341  5.1  6.1  1.84 10.00  6.95 297 1017.2  15.2 999.0 999.0 99.0 99.00
2004 09 25 09 00 339  4.6  5.5  1.82 11.11  7.05 290 1016.7  15.2 999.0 999.0 99.0 99.00
2004 09 25 10 00 329  5.4  6.4  1.95 11.11  7.16 293 1016.6  15.1 999.0 999.0 99.0 99.00
2004 09 25 11 00 324  5.5  6.7  1.91 11.11  7.04 291 1016.6  14.9 999.0 999.0 99.0 99.00
2004 09 25 12 00 326  5.4  6.6  2.03 11.11  7.30 296 1017.0  14.8 999.0 999.0 99.0 99.00
2004 09 25 13 00 324  5.6  6.6  2.12 11.11  7.67 297 1016.9  14.8 999.0 999.0 99.0 99.00
2004 09 25 14 00 324  5.9  7.4  2.18 11.11  7.55 301 1017.1  14.7 999.0 999.0 99.0 99.00
2004 09 25 15 00 343  5.8  7.0  2.29 10.00  7.24 302 1017.0  14.8 999.0 999.0 99.0 99.00
2004 09 25 16 00 335  4.7  6.1  2.34 11.11  7.68 297 1017.3  14.8 999.0 999.0 99.0 99.00
2004 09 25 17 00 322  3.7  5.5  2.43 11.11  7.90 296 1017.5  14.8 999.0 999.0 99.0 99.00
2004 09 25 18 00 298  3.5  4.7  2.38 11.11  8.10 292 1018.0  14.7 999.0 999.0 99.0 99.00
2004 09 25 19 00 302  5.5  6.9  2.65 11.11  9.05 292 1018.1  14.9 999.0 999.0 99.0 99.00
2004 09 25 20 00 324  5.5  6.8  2.39 14.29  8.79 284 1018.4  15.2 999.0 999.0 99.0 99.00
2004 09 25 21 00 334  4.5  5.8  2.56 14.29  9.13 282 1018.6  15.2 999.0 999.0 99.0 99.00
2004 09 25 22 00 337  3.3  4.3  2.67 14.29  9.01 287 1018.8  15.5 999.0 999.0 99.0 99.00
2004 09 25 23 00 328  2.7  4.0  2.78 12.50  9.03 292 1018.9  15.6 999.0 999.0 99.0 99.00
2004 09 26 00 00 321  2.8  3.8  2.43 14.29  8.66 283 1019.3  15.7 999.0 999.0 99.0 99.00
2004 09 26 01 00 325  3.1  4.1  2.20 14.29  8.25 282 1019.4  15.8 999.0 999.0 99.0 99.00
2004 09 26 02 00 325  1.9  2.6  2.44 12.50  8.45 291 1019.4  15.7 999.0 999.0 99.0 99.00
2004 09 26 03 00 348  0.8  1.6  2.39 12.50  8.32 291 1019.5  15.6 999.0 999.0 99.0 99.00
2004 09 26 04 00  62  0.1  0.8  2.18 11.11  8.05 299 1019.9  15.6 999.0 999.0 99.0 99.00
2004 09 26 05 00 105  0.1  0.8  2.46 12.50  8.68 293 1020.1  15.6 999.0 999.0 99.0 99.00
2004 09 26 06 00  42  0.5  1.2  2.00 12.50  8.12 278 1020.4  15.6 999.0 999.0 99.0 99.00
2004 09 26 07 00 335  0.3  0.9  2.06 11.11  8.56 290 1020.4  15.6 999.0 999.0 99.0 99.00
2004 09 26 08 00 295  2.7  3.5  1.89 11.11  8.40 297 1020.4  15.7 999.0 999.0 99.0 99.00
2004 09 26 09 00 320  2.2  3.1  2.01 11.11  9.18 288 1020.5  15.7 999.0 999.0 99.0 99.00
2004 09 26 10 00   6  2.6  3.5  2.11 11.11  8.93 285 1020.5  15.7 999.0 999.0 99.0 99.00
2004 09 26 11 00   7  0.9  1.5  1.82 11.11  8.67 285 1020.7  15.6 999.0 999.0 99.0 99.00
2004 09 26 12 00  28  0.6  1.2  2.17 11.11  9.11 290 1020.7  15.6 999.0 999.0 99.0 99.00
2004 09 26 13 00  86  1.1  2.0  2.02 11.11  8.49 287 1020.8  15.2 999.0 999.0 99.0 99.00
2004 09 26 14 00  51  1.4  2.1  1.93 12.50  8.23 290 1020.8  15.0 999.0 999.0 99.0 99.00
2004 09 26 15 00  16  1.3  1.7  2.20 11.11  8.70 293 1021.1  14.9 999.0 999.0 99.0 99.00
2004 09 26 16 00  23  1.5  2.1  2.06 12.50  8.58 287 1021.2  15.0 999.0 999.0 99.0 99.00
2004 09 26 17 00  35  2.6  3.2  1.93 12.50  8.63 290 1021.3  15.1 999.0 999.0 99.0 99.00
2004 09 26 18 00  18  2.1  2.6  2.08 12.50  8.58 292 1021.3  14.9 999.0 999.0 99.0 99.00
2004 09 26 19 00  10  2.4  2.8  1.70 11.11  8.36 290 1021.1  14.9 999.0 999.0 99.0 99.00
2004 09 26 20 00 357  2.5  3.2  1.70 11.11  8.55 289 1021.0  15.2 999.0 999.0 99.0 99.00
2004 09 26 21 00 346  3.9  4.8  1.69 11.11  8.73 296 1020.5  15.3 999.0 999.0 99.0 99.00
2004 09 26 22 00 340  4.9  5.7  1.77 12.50  9.15 288 1020.3  15.7 999.0 999.0 99.0 99.00
2004 09 26 23 00 344  5.9  6.9  1.75 11.11  9.04 290 1019.7  15.8 999.0 999.0 99.0 99.00
2004 09 27 00 00 341  7.0  8.2  1.80 11.11  8.85 288 1019.3  15.8 999.0 999.0 99.0 99.00
2004 09 27 01 00 337  7.3  8.4  1.68 10.00  7.35 292 1019.0  15.7 999.0 999.0 99.0 99.00
2004 09 27 02 00 340  7.7  9.5  2.00 11.11  7.17 292 1018.9  15.7 999.0 999.0 99.0 99.00
2004 09 27 03 00 342  8.2 10.0  1.96 11.11  6.90 298 1018.8  15.3 999.0 999.0 99.0 99.00
2004 09 27 04 00 343  9.0 10.4  2.11 11.11  6.53 295 1018.7  15.6 999.0 999.0 99.0 99.00
2004 09 27 05 00 354  9.4 10.8  2.16 11.11  6.27 300 1018.6  15.4 999.0 999.0 99.0 99.00
2004 09 27 06 00 350  9.0 10.9  2.05 11.11  5.79 293 1018.8  15.2 999.0 999.0 99.0 99.00
2004 09 27 07 00 350  8.8 10.3  1.96 11.11  6.06 297 1019.0  14.4 999.0 999.0 99.0 99.00
2004 09 27 08 00 350  9.1 10.8  1.90 11.11  6.09 293 1018.9  14.2 999.0 999.0 99.0 99.00
2004 09 27 09 00 353  8.4 10.2  2.03 11.11  6.30 297 1018.9  14.2 999.0 999.0 99.0 99.00
2004 09 27 10 00 353  8.4 10.7  1.95 11.11  5.99 296 1018.8  14.1 999.0 999.0 99.0 99.00
2004 09 27 11 00 345  8.6 10.5  1.80 11.11  5.87 283 1018.1  14.3 999.0 999.0 99.0 99.00
2004 09 27 12 00 339  9.6 11.4  1.92 10.00  6.00 292 1018.0  14.5 999.0 999.0 99.0 99.00
2004 09 27 13 00 335  9.4 11.3  2.04 11.11  5.90 285 1018.0  14.5 999.0 999.0 99.0 99.00
2004 09 27 14 00 344  9.6 12.1  1.95 11.11  5.58 291 1018.0  15.2 999.0 999.0 99.0 99.00
2004 09 27 15 00 349  9.6 12.1  2.00 11.11  5.86 292 1018.0  15.2 999.0 999.0 99.0 99.00
2004 09 27 16 00 349  9.8 11.6  2.15 11.11  5.51 291 1017.9  15.2 999.0 999.0 99.0 99.00
2004 09 27 17 00 349  8.9 10.5  1.98 11.11  5.63 284 1018.1  14.9 999.0 999.0 99.0 99.00
2004 09 27 18 00 344  8.5 10.3  1.94 10.00  5.43 300 1018.2  14.5 999.0 999.0 99.0 99.00
2004 09 27 19 00 337  9.6 11.8  1.80 10.00  5.40 288 1018.0  14.4 999.0 999.0 99.0 99.00
2004 09 27 20 00 339 10.0 12.3  1.78 11.11  5.55 294 1017.8  14.2 999.0 999.0 99.0 99.00
2004 09 27 21 00 339 10.5 13.0  1.79 11.11  5.28 304 1017.2  14.2 999.0 999.0 99.0 99.00
2004 09 27 22 00 335 10.2 12.4  1.86  5.26  5.32 317 1016.6  14.2 999.0 999.0 99.0 99.00
2004 09 27 23 00 342 11.8 14.0  1.99  5.56  5.41 317 1016.0  14.2 999.0 999.0 99.0 99.00
2004 09 28 00 00 342 10.6 12.3  2.09 10.00  5.39 287 1015.8  14.8 999.0 999.0 99.0 99.00
2004 09 28 01 00 336 11.0 13.0  2.11  6.67  5.32 306 1015.8  14.9 999.0 999.0 99.0 99.00
2004 09 28 02 00 341 10.6 12.1  2.06  6.25  5.21 307 1015.8  14.6 999.0 999.0 99.0 99.00
2004 09 28 03 00 340  9.9 11.9  1.93  6.25  5.32 312 1015.7  14.9 999.0 999.0 99.0 99.00
2004 09 28 04 00 338 10.2 12.0  1.95  7.14  5.38 301 1015.3  15.2 999.0 999.0 99.0 99.00
2004 09 28 05 00 339 10.8 12.4  2.00  5.88  5.50 307 1015.2  15.2 999.0 999.0 99.0 99.00
2004 09 28 06 00 341  9.7 11.7  2.16 10.00  5.86 290 1015.2  15.2 999.0 999.0 99.0 99.00
2004 09 28 07 00 339  9.5 11.0  2.15  6.67  5.81 312 1015.1  15.2 999.0 999.0 99.0 99.00
2004 09 28 08 00 333  9.9 11.7  2.33  7.14  6.05 315 1014.8  14.9 999.0 999.0 99.0 99.00
2004 09 28 09 00 329 10.9 13.5  2.23  7.14  5.97 315 1014.4  14.4 999.0 999.0 99.0 99.00
2004 09 28 10 00 333 10.5 12.2  2.38  7.14  5.90 311 1014.2  14.2 999.0 999.0 99.0 99.00
2004 09 28 11 00 333 10.3 12.8  2.37  7.69  5.92 308 1014.2  14.4 999.0 999.0 99.0 99.00
2004 09 28 12 00 331 10.5 12.2  2.46 11.11  6.08 287 1014.0  14.1 999.0 999.0 99.0 99.00
2004 09 28 13 00 328  9.8 11.4  2.53 11.11  6.08 300 1014.1  14.0 999.0 999.0 99.0 99.00
2004 09 28 14 00 325 10.2 11.9  2.51 11.11  6.30 294 1014.1  13.7 999.0 999.0 99.0 99.00
2004 09 28 15 00 330  9.8 11.5  2.49 11.11  6.13 285 1014.2  13.7 999.0 999.0 99.0 99.00
2004 09 28 16 00 339  8.9 10.9  2.32 11.11  6.16 292 1014.8  13.7 999.0 999.0 99.0 99.00
2004 09 28 17 00 334  9.3 10.9  2.33  7.69  6.30 303 1014.8  13.7 999.0 999.0 99.0 99.00
2004 09 28 18 00 330  8.6 10.1  2.43 11.11  6.46 282 1014.8  14.1 999.0 999.0 99.0 99.00
2004 09 28 19 00 328  9.1 10.2  2.46  8.33  6.42 311 1014.7  14.1 999.0 999.0 99.0 99.00
2004 09 28 20 00 322  9.3 11.2  2.49 11.11  6.60 286 1014.6  14.4 999.0 999.0 99.0 99.00
2004 09 28 21 00 316  9.2 11.3  2.48 11.11  6.84 285 1014.3  14.9 999.0 999.0 99.0 99.00
2004 09 28 22 00 314  9.7 11.5  2.66  8.33  6.65 304 1014.3  15.2 999.0 999.0 99.0 99.00
2004 09 28 23 00 325  9.7 11.5  2.63 12.50  6.84 287 1014.3  15.2 999.0 999.0 99.0 99.00
2004 09 29 00 00 321  9.0 11.1  2.49  8.33  6.37 308 1014.2  15.2 999.0 999.0 99.0 99.00
2004 09 29 01 00 320  8.9 10.5  2.87 12.50  6.97 288 1014.3  15.2 999.0 999.0 99.0 99.00
2004 09 29 02 00 328  8.7 10.9  2.76 12.50  6.69 290 1014.4  15.1 999.0 999.0 99.0 99.00
2004 09 29 03 00 329  9.1 11.4  2.92  9.09  6.98 299 1014.7  15.2 999.0 999.0 99.0 99.00
2004 09 29 04 00 331  9.4 11.1  3.34 10.00  7.28 292 1014.9  15.2 999.0 999.0 99.0 99.00
2004 09 29 05 00 329  9.0 11.1  3.22 10.00  7.17 297 1015.1  15.1 999.0 999.0 99.0 99.00
2004 09 29 06 00 325  8.3 10.4  3.38  9.09  7.21 297 1015.3  14.9 999.0 999.0 99.0 99.00
2004 09 29 07 00 325  7.8  9.5  3.54  9.09  7.26 299 1015.7  14.9 999.0 999.0 99.0 99.00
2004 09 29 08 00 322  7.2  8.7  3.46 10.00  7.36 294 1015.8  14.9 999.0 999.0 99.0 99.00
2004 09 29 09 00 320  6.7  8.7  3.51 11.11  7.51 292 1015.8  14.5 999.0 999.0 99.0 99.00
2004 09 29 10 00 316  6.2  7.8  3.48 11.11  7.67 297 1015.9  14.4 999.0 999.0 99.0 99.00
2004 09 29 11 00 307  6.8  8.5  3.54 11.11  7.91 299 1015.8  14.4 999.0 999.0 99.0 99.00
2004 09 29 12 00 310  6.3  7.9  3.17 10.00  7.53 306 1015.9  14.4 999.0 999.0 99.0 99.00
2004 09 29 13 00 309  6.0  8.5  3.51 10.00  8.33 310 1015.9  14.2 999.0 999.0 99.0 99.00
2004 09 29 14 00 309  5.5  7.2  3.68 11.11  8.06 308 1016.1  14.1 999.0 999.0 99.0 99.00
2004 09 29 15 00 295  3.8  6.5  3.26 10.00  7.78 307 1016.1  14.2 999.0 999.0 99.0 99.00
2004 09 29 16 00 291  3.9  6.1  3.63 11.11  7.88 313 1016.3  14.2 999.0 999.0 99.0 99.00
2004 09 29 17 00 331  2.1  3.5  3.53 11.11  7.62 303 1016.2  14.5 999.0 999.0 99.0 99.00
2004 09 29 18 00 312  4.0  5.7  3.80 11.11  8.14 304 1016.2  14.9 999.0 999.0 99.0 99.00
2004 09 29 19 00 309  3.1  4.6  3.56 12.50  8.00 298 1016.2  14.8 999.0 999.0 99.0 99.00
2004 09 29 20 00 297  3.5  5.0  4.26 11.11  8.33 304 1016.0  14.9 999.0 999.0 99.0 99.00
2004 09 29 21 00 302  2.8  4.5  3.39 11.11  8.06 301 1015.7  14.8 999.0 999.0 99.0 99.00
2004 09 29 22 00 277  2.6  3.9  3.99 11.11  8.33 305 1015.4  14.4 999.0 999.0 99.0 99.00
2004 09 29 23 00 296  3.9  5.7  3.74 12.50  8.05 307 1015.0  14.5 999.0 999.0 99.0 99.00
2004 09 30 00 00 285  3.8  5.8  3.61 11.11  8.10 304 1014.9  14.5 999.0 999.0 99.0 99.00
2004 09 30 01 00 316  3.6  4.9  3.65 12.50  8.34 309 1014.9  14.4 999.0 999.0 99.0 99.00
2004 09 30 02 00 349  3.5  5.3  3.44 11.11  8.21 311 1015.0  14.5 999.0 999.0 99.0 99.00
2004 09 30 03 00 360  3.5  5.3  3.37 11.11  7.92 316 1015.1  14.9 999.0 999.0 99.0 99.00
2004 09 30 04 00 339  5.1  6.7  3.45 12.50  8.10 311 1015.1  14.4 999.0 999.0 99.0 99.00
2004 09 30 05 00 349  4.4  6.3  3.74 11.11  8.65 309 1015.4  14.4 999.0 999.0 99.0 99.00
2004 09 30 06 00 347  3.0  4.6  4.19 11.11  8.93 313 1015.3  14.2 999.0 999.0 99.0 99.00
2004 09 30 07 00 341  3.3  4.3  3.77 11.11  8.54 316 1015.1  14.2 999.0 999.0 99.0 99.00
2004 09 30 08 00 360  2.7  4.2  4.07 11.11  8.53 311 1015.1  14.4 999.0 999.0 99.0 99.00
2004 09 30 09 00 355  2.4  3.8  3.82 11.11  8.46 309 1015.0  14.2 999.0 999.0 99.0 99.00
2004 09 30 10 00 345  2.6  4.0  3.80 11.11  8.42 312 1014.9  14.1 999.0 999.0 99.0 99.00
2004 09 30 11 00 349  3.6  4.8  4.11 11.11  8.32 312 1014.8  14.1 999.0 999.0 99.0 99.00
2004 09 30 12 00 353  2.6  3.7  3.74 11.11  8.29 308 1014.4  13.9 999.0 999.0 99.0 99.00
2004 09 30 13 00  44  3.0  4.3  3.89 11.11  7.91 312 1015.0  13.4 999.0 999.0 99.0 99.00
2004 09 30 14 00  29  3.4  4.2  3.35 11.11  7.83 312 1015.3  13.7 999.0 999.0 99.0 99.00
2004 09 30 15 00   2  4.6  6.0  3.34 11.11  7.92 307 1015.5  13.6 999.0 999.0 99.0 99.00
2004 09 30 16 00 348  4.3  5.3  2.92 11.11  7.38 308 1015.1  14.1 999.0 999.0 99.0 99.00
2004 09 30 17 00   5  4.4  5.8  3.09 11.11  7.74 309 1015.2  14.2 999.0 999.0 99.0 99.00
2004 09 30 18 00  12  3.8  4.7  3.13 11.11  7.90 307 1015.0  14.2 999.0 999.0 99.0 99.00
2004 09 30 19 00 349  4.9  6.0  2.62 10.00  7.74 304 1015.0  14.4 999.0 999.0 99.0 99.00
2004 09 30 20 00 339  5.5  6.3  2.84 11.11  8.16 304 1014.9  14.4 999.0 999.0 99.0 99.00
2004 09 30 21 00 332  6.3  7.6  2.89 11.11  8.28 304 1014.4  14.9 999.0 999.0 99.0 99.00
2004 09 30 22 00 335  7.9  9.3  2.80 10.00  8.04 307 1014.0  14.9 999.0 999.0 99.0 99.00
2004 09 30 23 00 332  7.4  9.0  2.82 10.00  7.92 310 1013.6  14.9 999.0 999.0 99.0 99.00
2004 10 01 00 00 336  8.9 10.1  2.91 11.11  7.84 312 1013.4  14.9 999.0 999.0 99.0 99.00
2004 10 01 01 00 337  8.5  9.7  3.09 11.11  7.74 313 1013.3  14.9 999.0 999.0 99.0 99.00
2004 10 01 02 00 343  9.3 10.7  2.65 10.00  6.78 315 1013.1  14.9 999.0 999.0 99.0 99.00
2004 10 01 03 00 341  8.7 10.2  2.92 10.00  7.18 311 1013.3  14.8 999.0 999.0 99.0 99.00
2004 10 01 04 00 346  8.5  9.9  2.65 11.11  6.73 316 1013.4  14.9 999.0 999.0 99.0 99.00
2004 10 01 05 00 346  8.4 10.0  2.61 11.11  6.78 309 1013.6  14.9 999.0 999.0 99.0 99.00
2004 10 01 06 00 353  8.8 10.4  2.56 10.00  6.44 314 1013.5  14.9 999.0 999.0 99.0 99.00
2004 10 01 07 00 357  7.2  8.5  2.47 11.11  6.68 304 1013.5  14.8 999.0 999.0 99.0 99.00
2004 10 01 08 00 358  6.6  7.9  2.47 10.00  6.72 310 1013.6  14.8 999.0 999.0 99.0 99.00
2004 10 01 09 00  11  7.0  8.4  2.33 10.00  6.87 309 1013.8  14.4 999.0 999.0 99.0 99.00
2004 10 01 10 00  16  7.5  8.9  2.33 11.11  7.09 312 1013.5  14.2 999.0 999.0 99.0 99.00
2004 10 01 11 00  17  6.6  7.5  2.56 10.00  7.41 311 1013.6  14.1 999.0 999.0 99.0 99.00
2004 10 01 12 00  20  6.6  8.0  2.48 10.00  7.39 314 1013.7  13.9 999.0 999.0 99.0 99.00
2004 10 01 13 00  27  6.2  7.0  2.33 10.00  6.96 311 1013.7  13.6 999.0 999.0 99.0 99.00
2004 10 01 14 00  18  5.5  6.7  2.23 10.00  6.97 311 1014.1  13.6 999.0 999.0 99.0 99.00
2004 10 01 15 00  30  5.4  6.1  2.13 10.00  7.02 313 1014.5  13.6 999.0 999.0 99.0 99.00
2004 10 01 16 00  33  3.7  4.4  2.13  9.09  6.92 314 1014.9  14.0 999.0 999.0 99.0 99.00
2004 10 01 17 00  52  4.2  5.1  2.06 10.00  6.91 318 1015.1  14.8 999.0 999.0 99.0 99.00
2004 10 01 18 00  65  5.4  6.5  1.83  9.09  6.70 315 1015.2  14.9 999.0 999.0 99.0 99.00
2004 10 01 19 00  70  5.2  6.4  1.82  8.33  6.55 313 1015.2  15.4 999.0 999.0 99.0 99.00
2004 10 01 20 00  29  2.2  3.1  1.88  9.09  6.74 316 1015.6  15.1 999.0 999.0 99.0 99.00
2004 10 01 21 00 299  2.0  2.7  1.94  9.09  7.07 306 1015.4  15.0 999.0 999.0 99.0 99.00
2004 10 01 22 00 284  2.3  3.2  1.82  9.09  7.07 310 1015.1  15.6 999.0 999.0 99.0 99.00
2004 10 01 23 00 295  1.4  2.0  1.70  9.09  6.75 304 1014.9  16.0 999.0 999.0 99.0 99.00
2004 10 02 00 00 259  2.8  3.7  1.82  9.09  7.29 310 1014.9  16.1 999.0 999.0 99.0 99.00
2004 10 02 01 00 270  3.5  4.0  1.66  9.09  7.18 314 1015.0  16.0 999.0 999.0 99.0 99.00
2004 10 02 02 00 335  3.9  4.6  1.46  9.09  6.81 319 1015.0  16.0 999.0 999.0 99.0 99.00
2004 10 02 03 00 332  3.6  4.3  1.50  9.09  6.80 314 1015.7  15.5 999.0 999.0 99.0 99.00
2004 10 02 04 00  90  2.4  3.3  1.52  9.09  6.55 313 1016.1  15.7 999.0 999.0 99.0 99.00
2004 10 02 05 00 215  0.9  1.6  1.39 10.00  6.12 308 1016.4  14.9 999.0 999.0 99.0 99.00
2004 10 02 06 00 197  1.0  1.5  1.44  9.09  6.44 310 1016.5  15.2 999.0 999.0 99.0 99.00
2004 10 02 07 00 165  2.3  4.1  1.54  9.09  6.82 312 1016.5  14.8 999.0 999.0 99.0 99.00
2004 10 02 08 00 183  5.8  7.1  1.55  9.09  7.04 309 1016.6  13.9 999.0 999.0 99.0 99.00
2004 10 02 09 00 176  5.5  6.7  1.45  9.09  6.46 305 1017.2  13.4 999.0 999.0 99.0 99.00
