#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC   mi    ft
2006 06 01 22 00 170  7.5  8.8  1.50  6.67  5.05 208 1011.9  13.6 999.0 999.0 99.0 99.00
2006 06 01 23 00 172  7.7  9.3  1.60  5.88  5.00 206 1011.9  13.4 999.0 999.0 99.0 99.00
2006 06 02 00 00 178  6.6  7.7  1.65  6.25  5.09 206 1011.9  13.4 999.0 999.0 99.0 99.00
2006 06 02 01 00 174  5.6  6.9  1.53  6.25  5.00 208 1011.8  13.4 999.0 999.0 99.0 99.00
2006 06 02 02 00 170  5.9  6.9  1.45  6.25  5.09 205 1011.7  13.4 999.0 999.0 99.0 99.00
2006 06 02 03 00 182  5.8  7.0  1.47  6.25  5.13 204 1011.9  13.4 999.0 999.0 99.0 99.00
2006 06 02 04 00 168  6.7  8.1  1.39  6.67  5.36 212 1012.2  13.4 999.0 999.0 99.0 99.00
2006 06 02 05 00 174  8.3 10.1  1.45  6.25  5.14 203 1012.6  13.6 999.0 999.0 99.0 99.00
2006 06 02 06 00 180  8.0  9.6  1.65  6.67  5.34 208 1012.6  13.6 999.0 999.0 99.0 99.00
2006 06 02 07 00 185  6.6  8.1  1.60  6.67  5.45 198 1012.7  13.6 999.0 999.0 99.0 99.00
2006 06 02 08 00 184  6.3  7.4  1.66  6.67  5.35 201 1012.7  13.6 999.0 999.0 99.0 99.00
2006 06 02 09 00 176  7.6  8.9  1.71  7.14  5.65 197 1012.6  13.4 999.0 999.0 99.0 99.00
2006 06 02 10 00 174  7.4  8.8  1.82  7.14  5.57 190 1012.7  13.3 999.0 999.0 99.0 99.00
2006 06 02 11 00 170  6.4  7.4  1.78  7.14  5.71 192 1012.6  13.3 999.0 999.0 99.0 99.00
2006 06 02 12 00 180  5.0  5.9  1.61  7.14  5.54 193 1012.7  13.3 999.0 999.0 99.0 99.00
2006 06 02 13 00 178  4.5  5.4  1.63  7.14  5.62 199 1012.8  13.3 999.0 999.0 99.0 99.00
2006 06 02 14 00 199  4.0  4.8  1.57  7.14  5.52 198 1013.2  13.3 999.0 999.0 99.0 99.00
2006 06 02 15 00 203  4.3  5.2  1.36  7.14  5.24 198 1013.5  13.4 999.0 999.0 99.0 99.00
2006 06 02 16 00 215  4.3  5.3  1.44  6.67  5.51 209 1014.1  13.4 999.0 999.0 99.0 99.00
2006 06 02 17 00 220  4.7  5.7  1.39  6.67  5.55 204 1014.7  13.4 999.0 999.0 99.0 99.00
2006 06 02 18 00 202  4.7  5.5  1.33  6.67  5.42 201 1014.9  13.6 999.0 999.0 99.0 99.00
2006 06 02 19 00 199  4.9  5.7  1.23  6.67  5.50 195 1015.2  13.6 999.0 999.0 99.0 99.00
2006 06 02 20 00 203  5.9  6.8  1.24  7.14  5.30 204 1015.9  13.6 999.0 999.0 99.0 99.00
2006 06 02 21 00 209  6.4  7.3  1.26  6.67  5.32 197 1016.5  13.7 999.0 999.0 99.0 99.00
2006 06 02 22 00 202  5.1  6.0  1.22  6.67  5.06 209 1017.1  13.7 999.0 999.0 99.0 99.00
2006 06 02 23 00 197  5.8  6.9  1.32  6.67  5.41 213 1017.4  14.1 999.0 999.0 99.0 99.00
2006 06 03 00 00 211  5.2  6.6  1.24  6.67  5.19 213 1017.9  14.1 999.0 999.0 99.0 99.00
2006 06 03 01 00 196  5.1  6.2  1.26  6.67  5.23 209 1017.9  14.1 999.0 999.0 99.0 99.00
2006 06 03 02 00 206  4.9  5.7  1.38  7.14  5.34 218 1018.1  13.9 999.0 999.0 99.0 99.00
2006 06 03 03 00 194  4.2  5.0  1.32  6.67  5.43 206 1018.6  14.0 999.0 999.0 99.0 99.00
2006 06 03 04 00 194  4.4  5.4  1.28  6.67  5.39 199 1018.9  13.7 999.0 999.0 99.0 99.00
2006 06 03 05 00 202  5.3  6.2  1.32  6.67  5.31 200 1019.5  13.7 999.0 999.0 99.0 99.00
2006 06 03 06 00 223  5.2  6.0  1.33  7.14  5.35 234 1019.7  13.7 999.0 999.0 99.0 99.00
2006 06 03 07 00 227  3.7  4.4  1.48  6.67  5.71 223 1020.1  13.4 999.0 999.0 99.0 99.00
2006 06 03 08 00 234  3.7  4.6  1.54  7.14  5.83 232 1020.5  13.4 999.0 999.0 99.0 99.00
2006 06 03 09 00 218  3.2  3.8  1.87  8.33  6.62 254 1020.6  13.3 999.0 999.0 99.0 99.00
2006 06 03 10 00 204  2.3  3.0  2.07  9.09  6.74 261 1020.9  13.3 999.0 999.0 99.0 99.00
2006 06 03 11 00 192  2.4  3.1  2.15  9.09  6.87 264 1020.7  13.2 999.0 999.0 99.0 99.00
2006 06 03 12 00 192  2.5  3.1  2.09  7.69  6.92 244 1020.8  13.3 999.0 999.0 99.0 99.00
2006 06 03 13 00 177  2.2  3.2  1.83  8.33  6.66 254 1020.8  13.3 999.0 999.0 99.0 99.00
2006 06 03 14 00 174  2.2  2.9  1.94  8.33  6.75 253 1020.8  13.3 999.0 999.0 99.0 99.00
2006 06 03 15 00 137  3.0  3.6  1.82  9.09  6.88 256 1021.1  13.4 999.0 999.0 99.0 99.00
2006 06 03 16 00 134  2.9  3.6  1.85 10.00  6.95 253 1020.8  13.4 999.0 999.0 99.0 99.00
2006 06 03 17 00 135  2.9  3.8  1.86  7.69  6.94 241 1021.0  13.4 999.0 999.0 99.0 99.00
2006 06 03 18 00 124  3.0  3.6  1.73  8.33  7.02 252 1020.7  13.4 999.0 999.0 99.0 99.00
2006 06 03 19 00 100  2.3  2.9  1.72  9.09  7.02 255 1019.9  13.7 999.0 999.0 99.0 99.00
2006 06 03 20 00 131  0.9  1.5  1.51  9.09  6.76 249 1019.9  14.0 999.0 999.0 99.0 99.00
2006 06 03 21 00 180  0.0  0.4  1.60  9.09  6.96 253 1019.2  14.8 999.0 999.0 99.0 99.00
2006 06 03 22 00  13  0.9  1.8  1.60  8.33  6.76 254 1018.4  14.4 999.0 999.0 99.0 99.00
2006 06 03 23 00  32  1.8  2.5  1.72  8.33  7.20 249 1017.4  14.2 999.0 999.0 99.0 99.00
2006 06 04 00 00  37  2.9  3.6  1.59  9.09  7.09 257 1016.6  14.5 999.0 999.0 99.0 99.00
2006 06 04 01 00  38  2.4  3.1  1.76  9.09  7.04 252 1015.8  14.8 999.0 999.0 99.0 99.00
2006 06 04 02 00  31  2.8  3.3  1.49  8.33  6.77 254 1014.5  14.8 999.0 999.0 99.0 99.00
2006 06 04 03 00  36  2.0  2.6  1.55  8.33  6.95 253 1014.2  14.5 999.0 999.0 99.0 99.00
2006 06 04 04 00  55  2.9  3.4  1.50  8.33  7.05 263 1013.1  14.0 999.0 999.0 99.0 99.00
2006 06 04 05 00  33  4.9  5.9  1.47  8.33  6.94 259 1011.4  13.6 999.0 999.0 99.0 99.00
2006 06 04 06 00  49  5.4  6.4  1.39  8.33  7.17 266 1010.4  13.6 999.0 999.0 99.0 99.00
2006 06 04 07 00  62  5.4  6.4  1.22  8.33  6.69 251 1009.5  13.4 999.0 999.0 99.0 99.00
2006 06 04 08 00  67  2.2  2.8  1.15  8.33  6.69 254 1008.4  13.6 999.0 999.0 99.0 99.00
2006 06 04 09 00  87  3.7  4.6  1.11  8.33  7.30 253 1007.9  13.6 999.0 999.0 99.0 99.00
2006 06 04 10 00 149  6.4  8.7  1.06  8.33  7.30 251 1007.0  14.1 999.0 999.0 99.0 99.00
2006 06 04 11 00 203  9.5 12.3  0.98  9.09  6.20 254 1006.6  14.1 999.0 999.0 99.0 99.00
2006 06 04 12 00 220 10.4 12.6  1.22  8.33  4.82 252 1007.1  13.8 999.0 999.0 99.0 99.00
2006 06 04 13 00 219 10.0 12.2  1.44  5.00  4.76 211 1007.8  13.6 999.0 999.0 99.0 99.00
2006 06 04 14 00 206  9.3 11.1  1.67  5.00  4.93 205 1008.4  13.7 999.0 999.0 99.0 99.00
2006 06 04 15 00 205  9.6 11.6  1.74  5.88  4.92 202 1008.9  13.7 999.0 999.0 99.0 99.00
2006 06 04 16 00 199  8.6 10.2  1.88  5.56  5.06 201 1009.6  13.6 999.0 999.0 99.0 99.00
2006 06 04 17 00 218  9.5 11.1  1.82  5.88  5.06 210 1010.3  13.4 999.0 999.0 99.0 99.00
2006 06 04 18 00 215  8.5 10.5  1.74  6.25  5.05 200 1011.1  13.6 999.0 999.0 99.0 99.00
2006 06 04 19 00 218  7.6  8.8  1.87  7.14  5.39 198 1011.9  13.7 999.0 999.0 99.0 99.00
2006 06 04 20 00 211  7.3  8.6  1.73  6.25  5.41 200 1012.7  13.7 999.0 999.0 99.0 99.00
2006 06 04 21 00 227  5.5  6.5  1.77  7.14  5.60 194 1013.6  14.1 999.0 999.0 99.0 99.00
2006 06 04 22 00 223  5.2  6.2  1.61  6.67  5.54 191 1014.6  14.0 999.0 999.0 99.0 99.00
2006 06 04 23 00 212  4.5  5.2  1.59  7.14  5.73 189 1015.0  13.9 999.0 999.0 99.0 99.00
2006 06 05 00 00 229  4.3  5.3  1.56  7.14  5.77 188 1015.7  14.1 999.0 999.0 99.0 99.00
2006 06 05 01 00 232  3.2  3.9  1.58  6.67  5.74 193 1015.8  14.1 999.0 999.0 99.0 99.00
2006 06 05 02 00 227  2.9  3.5  1.46 14.29  5.90 200 1016.0  14.1 999.0 999.0 99.0 99.00
2006 06 05 03 00 219  2.6  3.1  1.23  6.67  5.54 174 1016.4  13.7 999.0 999.0 99.0 99.00
2006 06 05 04 00 235  3.0  3.6  1.37  6.25  5.72 195 1016.6  13.7 999.0 999.0 99.0 99.00
2006 06 05 05 00 263  3.5  4.2  1.25  5.88  5.64 192 1017.0  13.7 999.0 999.0 99.0 99.00
2006 06 05 06 00 295  2.6  3.1  1.12  5.88  5.52 197 1017.4  13.4 999.0 999.0 99.0 99.00
2006 06 05 07 00 296  0.5  1.0  1.18  6.25  5.51 196 1017.6  13.4 999.0 999.0 99.0 99.00
2006 06 05 08 00 254  0.8  1.2  1.14  7.14  5.67 201 1017.9  13.4 999.0 999.0 99.0 99.00
2006 06 05 09 00 302  0.4  1.1  1.11  6.67  5.70 218 1017.9  13.4 999.0 999.0 99.0 99.00
2006 06 05 10 00 316  2.9  3.5  1.12  6.67  5.59 208 1017.4  13.0 999.0 999.0 99.0 99.00
2006 06 05 11 00 327  2.4  2.9  1.12  7.14  5.74 217 1017.4  12.9 999.0 999.0 99.0 99.00
2006 06 05 12 00 341  3.1  4.2  1.11  6.25  5.70 209 1017.4  12.9 999.0 999.0 99.0 99.00
2006 06 05 13 00 344  4.6  5.5  1.16 16.67  5.77 218 1017.2  12.9 999.0 999.0 99.0 99.00
2006 06 05 14 00 327  3.8  4.6  1.15 16.67  5.70 226 1017.4  12.7 999.0 999.0 99.0 99.00
2006 06 05 15 00 353  5.5  6.4  1.05 16.67  5.59 208 1017.4  12.7 999.0 999.0 99.0 99.00
2006 06 05 16 00 360  5.8  7.1  1.19 14.29  6.26 203 1017.5  12.9 999.0 999.0 99.0 99.00
2006 06 05 17 00   2  6.1  7.2  1.13 14.29  5.64 201 1017.6  13.7 999.0 999.0 99.0 99.00
2006 06 05 18 00 354  6.2  7.6  1.11 14.29  5.27 196 1018.0  13.6 999.0 999.0 99.0 99.00
2006 06 05 19 00   3  6.1  7.1  1.15 14.29  5.48 195 1018.0  13.7 999.0 999.0 99.0 99.00
2006 06 05 20 00 350  6.1  7.3  1.12 16.67  5.17 212 1018.1  13.7 999.0 999.0 99.0 99.00
2006 06 05 21 00 342  5.9  7.0  1.17 16.67  5.62 212 1018.1  14.1 999.0 999.0 99.0 99.00
2006 06 05 22 00 334  6.3  7.3  1.17  8.33  5.71 234 1018.0  14.1 999.0 999.0 99.0 99.00
2006 06 05 23 00 336  6.3  7.2  1.16  8.33  5.56 233 1018.0  14.1 999.0 999.0 99.0 99.00
2006 06 06 00 00 333  6.9  8.3  1.24 16.67  5.53 215 1017.5  14.1 999.0 999.0 99.0 99.00
2006 06 06 01 00 326  7.2  8.7  1.28  8.33  5.55 229 1017.4  14.1 999.0 999.0 99.0 99.00
2006 06 06 02 00 325  7.6  9.1  1.33  7.69  5.49 230 1017.3  14.1 999.0 999.0 99.0 99.00
2006 06 06 03 00 329  8.0  9.4  1.26 16.67  5.11 227 1017.4  14.1 999.0 999.0 99.0 99.00
2006 06 06 04 00 330  8.1  9.5  1.29  8.33  4.84 235 1017.3  13.7 999.0 999.0 99.0 99.00
2006 06 06 05 00 329  7.7  8.8  1.34  8.33  4.87 235 1017.8  13.7 999.0 999.0 99.0 99.00
2006 06 06 06 00 344  6.9  8.1  1.29  4.76  4.88 351 1018.1  13.7 999.0 999.0 99.0 99.00
2006 06 06 07 00 340  6.3  7.4  1.29 10.00  5.05 248 1018.1  13.6 999.0 999.0 99.0 99.00
2006 06 06 08 00 340  5.9  7.0  1.27  9.09  5.21 237 1018.2  13.4 999.0 999.0 99.0 99.00
2006 06 06 09 00 336  5.1  6.5  1.27  8.33  5.74 236 1018.3  13.4 999.0 999.0 99.0 99.00
2006 06 06 10 00 338  5.3  6.5  1.23  9.09  5.67 247 1018.8  13.4 999.0 999.0 99.0 99.00
2006 06 06 11 00 344  5.4  6.7  1.36 14.29  5.81 210 1018.9  13.4 999.0 999.0 99.0 99.00
2006 06 06 12 00 330  5.7  6.7  1.29  8.33  5.94 240 1019.0  13.4 999.0 999.0 99.0 99.00
2006 06 06 13 00 319  5.5  6.5  1.22 16.67  5.79 222 1019.4  13.4 999.0 999.0 99.0 99.00
2006 06 06 14 00 331  5.1  6.1  1.29 14.29  5.92 221 1019.5  13.4 999.0 999.0 99.0 99.00
2006 06 06 15 00 322  4.3  5.4  1.19 14.29  5.83 217 1019.6  13.6 999.0 999.0 99.0 99.00
2006 06 06 16 00 303  4.6  5.6  1.06  7.69  5.86 236 1020.3  13.6 999.0 999.0 99.0 99.00
2006 06 06 17 00 321  4.8  5.4  1.14 14.29  5.69 218 1020.0  13.6 999.0 999.0 99.0 99.00
2006 06 06 18 00 309  3.9  4.7  1.07 14.29  5.88 213 1020.5  13.7 999.0 999.0 99.0 99.00
2006 06 06 19 00 320  4.6  5.3  1.08 16.67  5.83 209 1020.4  13.6 999.0 999.0 99.0 99.00
2006 06 06 20 00 334  4.5  5.6  0.95 14.29  5.73 209 1020.3  13.6 999.0 999.0 99.0 99.00
2006 06 06 21 00 329  4.0  5.2  0.96 14.29  6.26 239 1020.3  13.7 999.0 999.0 99.0 99.00
2006 06 06 22 00 334  5.1  6.2  0.98 14.29  6.65 230 1019.8  13.7 999.0 999.0 99.0 99.00
2006 06 06 23 00 329  6.3  7.4  0.94 14.29  6.78 230 1019.6  13.8 999.0 999.0 99.0 99.00
2006 06 07 00 00 334  6.4  7.7  0.87 14.29  6.08 243 1019.3  14.1 999.0 999.0 99.0 99.00
2006 06 07 01 00 339  5.9  7.4  0.95 14.29  6.05 237 1019.0  14.1 999.0 999.0 99.0 99.00
2006 06 07 02 00 346  6.5  7.7  1.00 14.29  5.81 234 1018.6  14.1 999.0 999.0 99.0 99.00
2006 06 07 03 00 335  6.1  7.2  1.00 14.29  5.23 210 1018.4  13.8 999.0 999.0 99.0 99.00
2006 06 07 04 00 345  6.3  7.9  0.99 14.29  5.66 216 1018.1  13.7 999.0 999.0 99.0 99.00
2006 06 07 05 00 329  6.8  8.2  0.95  8.33  4.90 259 1018.5  13.6 999.0 999.0 99.0 99.00
2006 06 07 06 00 328  6.4  7.6  1.01 14.29  4.91 216 1018.8  13.5 999.0 999.0 99.0 99.00
2006 06 07 07 00 332  5.7  6.5  1.02 14.29  5.07 221 1018.8  13.3 999.0 999.0 99.0 99.00
2006 06 07 08 00 326  5.4  6.8  1.03 14.29  5.34 216 1018.8  13.3 999.0 999.0 99.0 99.00
2006 06 07 09 00 313  5.3  6.3  1.05 14.29  5.34 225 1018.5  12.9 999.0 999.0 99.0 99.00
2006 06 07 10 00 325  4.4  5.4  1.01 14.29  5.25 230 1018.7  12.9 999.0 999.0 99.0 99.00
2006 06 07 11 00 325  6.1  7.2  0.98 14.29  5.37 237 1018.2  13.3 999.0 999.0 99.0 99.00
2006 06 07 12 00 331  6.2  7.6  0.99  7.69  4.94 252 1018.2  13.4 999.0 999.0 99.0 99.00
2006 06 07 13 00 321  6.8  7.9  1.13 14.29  4.83 230 1018.2  13.3 999.0 999.0 99.0 99.00
2006 06 07 14 00 315  6.6  7.8  1.11  4.55  4.67 318 1018.8  13.3 999.0 999.0 99.0 99.00
2006 06 07 15 00 329  5.6  6.7  1.16  4.76  4.89 307 1018.7  13.4 999.0 999.0 99.0 99.00
2006 06 07 16 00 321  6.1  7.4  1.25 14.29  5.18 231 1018.7  13.4 999.0 999.0 99.0 99.00
2006 06 07 17 00 313  6.1  7.1  1.25 14.29  4.99 217 1018.9  13.3 999.0 999.0 99.0 99.00
2006 06 07 18 00 312  5.5  6.4  1.17  5.56  5.04 314 1019.1  13.4 999.0 999.0 99.0 99.00
2006 06 07 19 00 302  5.6  6.9  1.14  5.88  4.95 315 1019.6  13.4 999.0 999.0 99.0 99.00
2006 06 07 20 00 295  5.5  6.8  1.14  6.25  5.09 306 1019.7  13.3 999.0 999.0 99.0 99.00
2006 06 07 21 00 306  6.6  7.8  1.10 14.29  5.41 229 1019.7  13.6 999.0 999.0 99.0 99.00
2006 06 07 22 00 305  6.4  7.7  1.18 14.29  5.25 217 1019.7  13.6 999.0 999.0 99.0 99.00
2006 06 07 23 00 310  6.8  7.9  1.13  6.25  5.03 321 1019.7  13.6 999.0 999.0 99.0 99.00
2006 06 08 00 00 304  7.3  8.4  1.16  5.88  4.92 308 1019.7  13.6 999.0 999.0 99.0 99.00
2006 06 08 01 00 301  7.8  9.1  1.24  6.67  4.91 302 1019.7  13.4 999.0 999.0 99.0 99.00
2006 06 08 02 00 295  7.4  8.6  1.29  6.25  4.96 298 1019.6  13.4 999.0 999.0 99.0 99.00
2006 06 08 03 00 302  6.9  8.4  1.43  6.25  5.11 308 1019.5  13.4 999.0 999.0 99.0 99.00
2006 06 08 04 00 301  6.8  8.0  1.53  6.25  5.06 307 1019.5  13.2 999.0 999.0 99.0 99.00
2006 06 08 05 00 295  7.1  8.6  1.54  6.67  5.16 312 1019.6  13.0 999.0 999.0 99.0 99.00
2006 06 08 06 00 305  7.5  8.9  1.60  6.67  5.22 313 1019.7  13.1 999.0 999.0 99.0 99.00
2006 06 08 07 00 301  7.0  8.2  1.56  7.14  5.17 319 1019.7  13.3 999.0 999.0 99.0 99.00
2006 06 08 08 00 300  6.7  8.1  1.45  7.69  5.19 312 1019.7  12.9 999.0 999.0 99.0 99.00
2006 06 08 09 00 305  8.7 10.7  1.59  7.14  5.12 321 1019.5  12.9 999.0 999.0 99.0 99.00
2006 06 08 10 00 297  6.0  7.1  1.62  7.69  5.10 314 1019.7  12.5 999.0 999.0 99.0 99.00
2006 06 08 11 00 295  9.0 10.4  1.47  7.69  5.03 307 1019.6  12.6 999.0 999.0 99.0 99.00
2006 06 08 12 00 297  6.0  7.9  1.64  7.14  5.22 315 1019.9  12.2 999.0 999.0 99.0 99.00
2006 06 08 13 00 299  8.5 10.1  1.57  7.69  5.28 315 1019.7  12.6 999.0 999.0 99.0 99.00
2006 06 08 14 00 301  8.9 10.9  1.76  7.14  5.23 315 1019.7  12.4 999.0 999.0 99.0 99.00
2006 06 08 15 00 287  7.5  9.8  1.77  7.14  5.41 314 1020.2  12.5 999.0 999.0 99.0 99.00
2006 06 08 16 00 292  7.3  9.6  1.87  7.69  5.65 314 1020.4  12.6 999.0 999.0 99.0 99.00
2006 06 08 17 00 294  7.7 10.5  1.99  7.69  5.77 316 1020.5  12.5 999.0 999.0 99.0 99.00
2006 06 08 18 00 291  7.8  9.4  2.02  7.69  5.73 319 1020.6  11.9 999.0 999.0 99.0 99.00
2006 06 08 19 00 297  7.6 10.0  2.04  7.69  5.67 315 1020.9  12.6 999.0 999.0 99.0 99.00
2006 06 08 20 00 293  7.1  8.4  1.98  8.33  5.68 323 1021.0  12.6 999.0 999.0 99.0 99.00
2006 06 08 21 00 286  7.1  8.1  1.96  8.33  5.86 323 1021.0  12.6 999.0 999.0 99.0 99.00
2006 06 08 22 00 287  7.1  8.5  1.96  9.09  5.72 327 1020.9  12.9 999.0 999.0 99.0 99.00
2006 06 08 23 00 290  7.8  9.1  1.97  8.33  5.76 322 1021.1  13.3 999.0 999.0 99.0 99.00
2006 06 09 00 00 298  8.6 10.2  1.99  9.09  5.69 322 1021.2  13.3 999.0 999.0 99.0 99.00
2006 06 09 01 00 300  8.2  9.5  1.81  8.33  5.56 323 1021.1  13.2 999.0 999.0 99.0 99.00
2006 06 09 02 00 305  7.6  9.4  1.81  8.33  5.49 322 1020.8  13.3 999.0 999.0 99.0 99.00
2006 06 09 03 00 309  7.7  9.2  1.82  7.69  5.51 312 1020.6  13.3 999.0 999.0 99.0 99.00
2006 06 09 04 00 308  6.7  8.3  1.67  8.33  5.62 318 1020.8  13.3 999.0 999.0 99.0 99.00
2006 06 09 05 00 295  5.5  6.9  1.62  7.69  5.57 319 1021.1  13.3 999.0 999.0 99.0 99.00
2006 06 09 06 00 318  6.2  7.8  1.65  8.33  5.59 317 1021.3  13.1 999.0 999.0 99.0 99.00
2006 06 09 07 00 305  6.3  8.3  1.81  8.33  5.83 319 1021.2  12.9 999.0 999.0 99.0 99.00
2006 06 09 08 00 298  5.7  6.9  1.65  7.69  5.47 323 1021.1  13.1 999.0 999.0 99.0 99.00
2006 06 09 09 00 300  6.5  8.2  1.68  7.69  5.52 324 1020.8  13.1 999.0 999.0 99.0 99.00
2006 06 09 10 00 304  6.7  8.4  1.70  7.69  5.63 324 1020.6  12.9 999.0 999.0 99.0 99.00
2006 06 09 11 00 301  5.1  5.9  1.70  7.69  5.48 321 1020.7  12.9 999.0 999.0 99.0 99.00
2006 06 09 12 00 298  6.8  8.4  1.59  7.69  5.45 327 1020.5  12.8 999.0 999.0 99.0 99.00
2006 06 09 13 00 308  5.7  7.2  1.59  7.69  5.43 324 1020.4  12.7 999.0 999.0 99.0 99.00
2006 06 09 14 00 302  5.4  7.8  1.56  8.33  5.45 324 1020.4  12.5 999.0 999.0 99.0 99.00
2006 06 09 15 00 312  5.6  8.8  1.64  8.33  5.59 324 1020.4  12.6 999.0 999.0 99.0 99.00
2006 06 09 16 00 295  5.4  6.3  1.59  8.33  5.52 323 1019.9  12.5 999.0 999.0 99.0 99.00
2006 06 09 17 00 303  5.4  6.3  1.56  8.33  5.80 321 1019.7  12.8 999.0 999.0 99.0 99.00
2006 06 09 18 00 298  5.2  6.3  1.62  7.69  5.69 321 1019.6  12.8 999.0 999.0 99.0 99.00
2006 06 09 19 00 293  4.5  5.2  1.45  7.69  5.52 326 1019.6  12.7 999.0 999.0 99.0 99.00
2006 06 09 20 00 291  4.7  6.0  1.45  7.69  5.61 321 1019.6  12.8 999.0 999.0 99.0 99.00
2006 06 09 21 00 287  4.6  5.9  1.51  7.69  5.67 322 1019.5  12.8 999.0 999.0 99.0 99.00
2006 06 09 22 00 312  4.7  6.4  1.45  7.69  5.72 326 1019.1  12.9 999.0 999.0 99.0 99.00
2006 06 09 23 00 315  5.3  6.4  1.53  8.33  6.05 327 1019.0  12.6 999.0 999.0 99.0 99.00
2006 06 10 00 00 321  4.9  5.8  1.43  7.69  5.62 328 1018.8  12.1 999.0 999.0 99.0 99.00
2006 06 10 01 00 318  4.5  5.9  1.33  7.69  5.70 328 1018.1  12.4 999.0 999.0 99.0 99.00
2006 06 10 02 00 322  4.5  5.5  1.30  7.14  5.69 326 1017.5  12.2 999.0 999.0 99.0 99.00
2006 06 10 03 00 340  3.7  4.4  1.39  7.69  5.67 327 1017.5  12.5 999.0 999.0 99.0 99.00
2006 06 10 04 00 349  3.6  4.3  1.42  7.69  5.61 326 1017.6  11.8 999.0 999.0 99.0 99.00
2006 06 10 05 00 348  2.0  2.9  1.16  7.69  5.46 322 1017.9  11.9 999.0 999.0 99.0 99.00
2006 06 10 06 00 191  0.1  0.7  1.14  7.69  5.61 320 1017.9  11.8 999.0 999.0 99.0 99.00
2006 06 10 07 00 180  0.0  0.4  1.16  7.69  5.56 325 1017.4  11.8 999.0 999.0 99.0 99.00
2006 06 10 08 00 332  2.5  3.9  1.10  7.69  5.50 323 1017.2  12.5 999.0 999.0 99.0 99.00
2006 06 10 09 00 331  3.5  4.2  1.06  7.14  5.41 328 1016.6  11.8 999.0 999.0 99.0 99.00
2006 06 10 10 00 325  2.1  2.8  1.02  7.14  5.36 324 1016.4  12.0 999.0 999.0 99.0 99.00
2006 06 10 11 00 306  2.5  3.4  1.09  7.14  5.60 324 1015.8  12.2 999.0 999.0 99.0 99.00
2006 06 10 12 00 349  3.2  3.9  0.99  7.14  5.45 324 1015.2  12.6 999.0 999.0 99.0 99.00
2006 06 10 13 00   4  3.4  4.4  1.01  7.14  5.38 324 1015.0  12.8 999.0 999.0 99.0 99.00
2006 06 10 14 00  11  2.2  2.8  0.99  7.14  5.62 326 1015.0  12.9 999.0 999.0 99.0 99.00
2006 06 10 15 00 111  2.2  3.2  0.93  6.25  5.51 316 1015.0  12.6 999.0 999.0 99.0 99.00
2006 06 10 16 00 186  1.0  1.8  0.91  6.67  5.43 321 1015.6  12.9 999.0 999.0 99.0 99.00
2006 06 10 17 00 273  1.4  2.4  1.03  6.67  5.70 317 1015.1  13.3 999.0 999.0 99.0 99.00
2006 06 10 18 00 321  3.6  4.4  0.86  6.67  5.43 322 1015.3  13.6 999.0 999.0 99.0 99.00
2006 06 10 19 00 338  3.6  4.2  0.92  5.88  5.36 327 1015.1  13.7 999.0 999.0 99.0 99.00
2006 06 10 20 00 354  4.2  4.8  0.89  6.25  5.42 325 1015.0  13.7 999.0 999.0 99.0 99.00
2006 06 10 21 00 332  3.1  4.2  0.87  6.67  5.34 324 1015.0  13.7 999.0 999.0 99.0 99.00
2006 06 10 22 00 336  4.2  5.0  0.85  6.67  5.48 322 1014.9  14.0 999.0 999.0 99.0 99.00
2006 06 10 23 00 338  3.4  4.1  0.73  5.88  5.48 319 1014.7  14.1 999.0 999.0 99.0 99.00
2006 06 11 00 00 330  4.8  5.4  0.76  6.67  5.65 319 1014.2  14.2 999.0 999.0 99.0 99.00
2006 06 11 01 00 341  5.1  5.9  0.73  6.67  5.82 322 1013.5  14.2 999.0 999.0 99.0 99.00
2006 06 11 02 00 347  5.9  7.0  0.80  6.67  6.23 323 1013.1  14.3 999.0 999.0 99.0 99.00
2006 06 11 03 00 336  5.5  6.5  0.87 10.00  6.36 273 1012.9  14.4 999.0 999.0 99.0 99.00
2006 06 11 04 00 342  7.1  8.4  0.94  9.09  5.53 269 1012.7  14.1 999.0 999.0 99.0 99.00
2006 06 11 05 00 345  7.9  9.2  1.07  9.09  5.24 274 1012.7  13.8 999.0 999.0 99.0 99.00
2006 06 11 06 00 349  7.3  9.0  1.06 10.00  4.66 276 1012.8  13.8 999.0 999.0 99.0 99.00
2006 06 11 07 00 353  6.7  7.9  1.14  9.09  4.86 278 1012.6  13.7 999.0 999.0 99.0 99.00
2006 06 11 08 00 356  7.0  8.7  1.21 10.00  4.93 270 1012.0  13.6 999.0 999.0 99.0 99.00
2006 06 11 09 00 353  8.0  9.4  1.23 10.00  4.69 272 1011.5  13.4 999.0 999.0 99.0 99.00
2006 06 11 10 00 346  7.9  9.0  1.32 10.00  4.85 270 1011.2  13.3 999.0 999.0 99.0 99.00
2006 06 11 11 00 348  7.9  9.1  1.38  9.09  4.86 270 1010.6  13.4 999.0 999.0 99.0 99.00
2006 06 11 12 00 358  7.0  8.3  1.43 10.00  4.97 259 1010.9  13.3 999.0 999.0 99.0 99.00
